,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z,asyncio_time
1197,-0.578125,0.906005859375,0.247314453125,-28.870229007633586,53.221374045801525,-6.7328244274809155,61.44,204.8,-770.5600000000001,16094.486169562
1198,-0.463623046875,0.772216796875,-0.004638671875,-20.381679389312975,56.06106870229007,-48.50381679389313,53.76,184.32,-780.8000000000001,16094.575867701
1199,-0.759765625,0.771240234375,0.195556640625,-65.90839694656488,51.06870229007633,12.366412213740457,74.24,166.4,-785.9200000000001,16094.665371421
1200,-0.53564453125,0.823974609375,0.0986328125,1.9236641221374045,22.77862595419847,16.47328244274809,48.64,125.44,-798.72,16094.755511347
1201,-0.53564453125,0.823974609375,0.0986328125,1.9236641221374045,22.77862595419847,16.47328244274809,48.64,125.44,-798.72,16094.84578902
1202,-0.655517578125,0.740478515625,-0.03955078125,-60.48854961832061,40.0,8.6412213740458,38.4,128.0,-798.72,16094.935389634
1203,-0.54248046875,0.837646484375,0.2744140625,-43.74045801526717,38.10687022900763,-14.076335877862595,28.16,66.56,-811.52,16095.026358867
1204,-0.73583984375,0.833251953125,0.191650390625,-33.81679389312977,27.603053435114504,-4.961832061068702,35.84,40.96,-814.08,16095.115591691
1205,-0.509521484375,0.79638671875,0.188232421875,-19.893129770992367,25.81679389312977,22.702290076335878,28.16,0.0,-814.08,16095.206033959
1206,-0.596923828125,0.71630859375,0.279052734375,-20.946564885496183,27.96946564885496,-43.541984732824424,17.92,-12.8,-814.08,16095.294655382
1207,-0.634521484375,0.7763671875,0.41650390625,-30.50381679389313,16.900763358778626,-16.106870229007633,56.32,-40.96,-814.08,16095.384652888
1208,-0.635009765625,0.70361328125,0.203857421875,26.534351145038165,11.66412213740458,-14.015267175572518,66.56,-53.76,-811.52,16095.475824497
1209,-0.635009765625,0.70361328125,0.203857421875,26.534351145038165,11.66412213740458,-14.015267175572518,66.56,-53.76,-811.52,16095.566027588
1210,-0.77978515625,0.697998046875,0.04931640625,-1.450381679389313,2.030534351145038,-47.38931297709924,94.72,-17.92,-814.08,16095.655029211
1211,-0.69677734375,0.698974609375,0.296630859375,-14.167938931297709,3.068702290076336,6.305343511450381,117.76,-33.28,-808.96,16095.745461369
1212,-0.6796875,0.67041015625,0.156982421875,0.564885496183206,5.343511450381679,-10.99236641221374,115.2,-30.72,-808.96,16095.835385037
1213,-0.78515625,0.66259765625,0.2392578125,1.465648854961832,2.717557251908397,4.809160305343512,125.44,-33.28,-806.4,16095.925815879
1214,-0.7451171875,0.685791015625,0.253173828125,1.4809160305343512,-4.351145038167939,-10.15267175572519,125.44,-28.16,-808.96,16096.016410583
1215,-0.675537109375,0.6376953125,0.145751953125,1.1755725190839694,5.9541984732824424,-15.84732824427481,140.8,-25.6,-806.4,16096.105699393
1216,-0.853759765625,0.633056640625,0.177001953125,13.893129770992365,-3.847328244274809,-15.938931297709923,156.16,-23.04,-803.84,16096.196313316
1217,-0.853759765625,0.633056640625,0.177001953125,13.893129770992365,-3.847328244274809,-15.938931297709923,156.16,-23.04,-803.84,16096.284942166
1218,-0.83154296875,0.64404296875,0.221435546875,2.1068702290076335,-8.366412213740457,31.099236641221374,163.84,-10.24,-801.28,16096.374595878
1219,-0.533935546875,0.2978515625,0.51025390625,-78.59541984732824,58.76335877862595,-5.236641221374046,138.24,-12.8,-806.4,16096.465221227
1220,-0.7919921875,0.757080078125,0.106201171875,-141.23664122137404,43.96946564885496,14.13740458015267,143.36,-74.24,-796.16,16096.555401461
1221,-0.853515625,0.38525390625,0.265380859375,-191.25190839694656,84.47328244274809,32.0,143.36,-148.48,-775.6800000000001,16096.644706872
1222,-0.729248046875,0.5498046875,0.48779296875,-129.23664122137404,15.206106870229007,43.61832061068702,135.68,-312.32,-675.84,16096.736317329
1223,-0.7646484375,0.463623046875,0.63525390625,-125.77099236641222,-13.572519083969466,-50.977099236641216,125.44,-366.08,-622.08,16096.825902403
1224,-0.70166015625,0.337158203125,0.596435546875,-51.52671755725191,-16.793893129770993,-29.00763358778626,125.44,-366.08,-622.08,16096.916123442
1225,-0.70166015625,0.337158203125,0.596435546875,-51.52671755725191,-16.793893129770993,-29.00763358778626,143.36,-440.32,-496.64,16097.005885505
1226,-0.656494140625,0.21533203125,0.678466796875,-3.847328244274809,-3.1908396946564883,-30.62595419847328,138.24,-460.8,-445.44,16097.094682565
1227,-0.72509765625,0.199951171875,0.776611328125,24.610687022900763,-1.66412213740458,-13.98473282442748,145.92000000000002,-460.8,-445.44,16097.185900114
1228,-0.78515625,0.284423828125,0.76171875,229.98473282442748,85.02290076335878,86.7328244274809,171.52,-409.6,-552.96,16097.275391545
1229,-0.52978515625,0.390380859375,0.66943359375,234.793893129771,12.534351145038167,12.061068702290076,171.52,-317.44,-670.72,16097.364793258
1230,-0.926513671875,0.533935546875,-0.120361328125,82.09160305343511,68.21374045801527,72.32061068702289,171.52,-120.32000000000001,-785.9200000000001,16097.455906077
1231,-0.551513671875,0.684326171875,-0.13134765625,-7.541984732824427,106.50381679389312,192.38167938931298,104.96000000000001,-84.48,-803.84,16097.545207849
1232,-0.551513671875,0.684326171875,-0.13134765625,-7.541984732824427,106.50381679389312,192.38167938931298,104.96000000000001,-84.48,-803.84,16097.636252895
1233,-0.2412109375,0.896728515625,-0.230224609375,17.893129770992367,114.50381679389312,39.587786259541986,-58.88,-76.8,-791.04,16097.726031369
1234,-0.38427734375,0.83203125,-0.326171875,-10.778625954198473,231.1908396946565,102.79389312977099,-66.56,-74.24,-788.48,16097.816156733
1235,0.546875,0.781982421875,-0.243408203125,-11.81679389312977,189.34351145038167,136.15267175572518,-158.72,-156.16,-729.6,16097.90618884
1236,0.2724609375,0.817626953125,-0.119384765625,-20.229007633587784,130.77862595419847,34.50381679389313,-174.08,-202.24,-693.76,16097.996149414
1237,0.7705078125,0.7197265625,0.09716796875,-10.885496183206106,80.76335877862596,90.65648854961832,-161.28,-271.36,-645.12,16098.085394871
1238,0.665771484375,0.85791015625,0.333251953125,-41.404580152671755,139.9083969465649,42.01526717557252,-158.72,-296.96,-622.08,16098.175818956
1239,0.681640625,0.556884765625,0.33935546875,-52.74809160305343,106.85496183206106,61.74045801526717,-66.56,-371.2,-573.44,16098.265386856
1240,0.681640625,0.556884765625,0.33935546875,-52.74809160305343,106.85496183206106,61.74045801526717,-66.56,-371.2,-573.44,16098.354640782
1241,0.65869140625,0.533203125,0.711181640625,-37.17557251908397,58.732824427480914,23.877862595419845,-38.4,-399.36,-540.16,16098.446352322
1242,0.6689453125,0.4521484375,0.809814453125,-36.97709923664122,46.6412213740458,2.9923664122137406,5.12,-427.52,-499.2,16098.536174562
1243,0.550537109375,0.530029296875,0.738037109375,-12.320610687022901,6.412213740458015,-3.3587786259541983,35.84,-440.32,-473.6,16098.62635305
1244,0.716064453125,0.458984375,0.719482421875,6.473282442748092,0.8854961832061068,-17.923664122137403,33.28,-442.88,-465.92,16098.715343199
1245,0.5517578125,0.498779296875,0.774658203125,2.1526717557251906,-24.9618320610687,-111.6793893129771,76.8,-445.44,-468.48,16098.806350799
1246,0.730224609375,0.607666015625,0.732177734375,46.18320610687023,-297.5419847328244,-174.38167938931298,43.52,-442.88,-478.72,16098.895672842
1247,0.671630859375,0.648681640625,0.4189453125,31.14503816793893,-500.2748091603053,-237.57251908396947,-202.24,-302.08,-599.04,16098.985906448
1248,0.671630859375,0.648681640625,0.4189453125,31.14503816793893,-500.2748091603053,-237.57251908396947,-202.24,-302.08,-599.04,16099.075909328
1249,-0.2841796875,0.680908203125,0.144287109375,-98.56488549618321,-403.206106870229,-197.43511450381678,-248.32,-130.56,-693.76,16099.16499352
1250,-0.5927734375,1.01123046875,-0.145751953125,-55.77099236641221,-100.94656488549617,-50.3206106870229,-135.68,-20.48,-780.8000000000001,16099.256188096
1251,-0.287353515625,0.8134765625,0.489501953125,0.7633587786259541,6.061068702290076,51.20610687022901,-125.44,-40.96,-783.36,16099.344606159
1252,-0.26904296875,0.830078125,0.41845703125,-31.251908396946565,-22.030534351145036,-2.8244274809160306,-181.76,-61.44,-760.32,16099.434800866
1253,-0.277099609375,0.9794921875,0.468994140625,-21.526717557251906,-20.82442748091603,45.55725190839694,-184.32,-69.12,-757.76,16099.525777374
1254,0.027587890625,0.94970703125,0.447265625,43.19083969465649,-31.526717557251906,93.7557251908397,-250.88,-74.24,-719.36,16099.615968981
1255,0.027587890625,0.94970703125,0.447265625,43.19083969465649,-31.526717557251906,93.7557251908397,-250.88,-74.24,-719.36,16099.706343424
1256,-0.0390625,0.852783203125,0.434814453125,13.007633587786259,-59.862595419847324,-29.954198473282442,-296.96,-40.96,-691.2,16099.79580207
1257,-0.090087890625,0.944580078125,0.3466796875,38.70229007633588,-52.36641221374045,-52.732824427480914,-276.48,35.84,-714.24,16099.884641274
1258,-0.10888671875,0.969482421875,0.166015625,22.82442748091603,-10.335877862595419,-33.160305343511446,-215.04,107.52,-742.4,16099.976238123
1259,-0.14013671875,0.945068359375,0.183349609375,-26.885496183206104,-43.160305343511446,26.732824427480914,-204.8,97.28,-750.08,16100.066314325
1260,-0.1201171875,1.0556640625,0.214599609375,18.900763358778626,-42.5648854961832,0.8091603053435115,-202.24,110.08,-747.52,16100.155062226
1261,-0.0107421875,0.925048828125,0.490478515625,-27.923664122137403,9.66412213740458,-9.603053435114504,-199.68,120.32000000000001,-747.52,16100.24639592
1262,-0.26025390625,1.068115234375,-0.018310546875,14.427480916030534,-28.30534351145038,-8.900763358778626,-161.28,140.8,-760.32,16100.33468333
1263,-0.26025390625,1.068115234375,-0.018310546875,14.427480916030534,-28.30534351145038,-8.900763358778626,-161.28,140.8,-760.32,16100.424741525
1264,0.13916015625,1.03955078125,0.2578125,17.908396946564885,-132.90076335877862,33.74045801526717,-166.4,145.92000000000002,-757.76,16100.516316784
1265,0.24658203125,0.790283203125,0.181396484375,86.42748091603053,-282.53435114503816,-35.45038167938931,-128.0,227.84,-734.72,16100.605902037
1266,-0.12109375,0.9384765625,0.44677734375,68.13740458015266,-317.48091603053433,21.66412213740458,-10.24,273.92,-734.72,16100.695648903
1267,0.231201171875,0.745849609375,0.00390625,-17.96946564885496,-182.19847328244273,34.167938931297705,153.6,276.48,-724.48,16100.785504921
1268,0.147705078125,0.803955078125,-0.263916015625,31.48091603053435,-164.61068702290075,28.396946564885496,207.36,238.08,-732.16,16100.875919414
1269,0.39013671875,0.92333984375,0.045654296875,60.473282442748086,-174.13740458015266,51.45038167938931,240.64000000000001,215.04,-734.72,16100.965103056
1270,0.125732421875,0.88623046875,-0.343017578125,-28.229007633587784,14.702290076335878,-32.534351145038165,258.56,215.04,-727.04,16101.056205696
1271,0.125732421875,0.88623046875,-0.343017578125,-28.229007633587784,14.702290076335878,-32.534351145038165,258.56,215.04,-727.04,16101.14589761
