
time;gFx;gFy;gFz;wx;wy;wz;
105.492;-0,08;0,18;1,01;0,19;0,27;-0,10;
105.493;-0,09;0,17;1,03;0,19;0,27;-0,10;
105.493;-0,10;0,17;1,06;0,19;0,27;-0,10;
105.494;-0,10;0,17;1,06;0,18;0,28;-0,09;
105.494;-0,10;0,17;1,06;0,18;0,29;-0,08;
105.495;-0,10;0,16;1,08;0,18;0,29;-0,08;
105.495;-0,09;0,16;1,11;0,18;0,29;-0,08;
105.496;-0,09;0,16;1,11;0,18;0,30;-0,07;
105.496;-0,09;0,16;1,14;0,18;0,30;-0,07;
105.497;-0,09;0,16;1,14;0,18;0,30;-0,05;
105.497;-0,08;0,16;1,17;0,18;0,30;-0,05;
105.497;-0,08;0,16;1,17;0,18;0,30;-0,04;
105.498;-0,08;0,16;1,17;0,19;0,28;-0,02;
105.498;-0,07;0,17;1,21;0,19;0,28;-0,02;
105.499;-0,07;0,17;1,21;0,20;0,27;-0,03;
105.499;-0,06;0,17;1,23;0,20;0,27;-0,03;
105.5;-0,06;0,17;1,23;0,22;0,25;-0,03;
105.5;-0,05;0,16;1,25;0,22;0,25;-0,03;
105.501;-0,05;0,16;1,25;0,24;0,24;-0,03;
105.501;-0,05;0,16;1,27;0,24;0,24;-0,03;
105.502;-0,05;0,16;1,27;0,26;0,21;-0,03;
105.502;-0,04;0,16;1,29;0,26;0,21;-0,03;
105.503;-0,04;0,15;1,31;0,26;0,21;-0,03;
105.503;-0,04;0,15;1,31;0,28;0,18;-0,04;
105.504;-0,04;0,15;1,31;0,30;0,16;-0,04;
105.504;-0,04;0,14;1,33;0,30;0,16;-0,04;
105.505;-0,04;0,14;1,34;0,30;0,16;-0,04;
105.505;-0,04;0,14;1,34;0,32;0,12;-0,05;
105.506;-0,04;0,14;1,34;0,34;0,09;-0,05;
105.506;-0,04;0,14;1,34;0,36;0,05;-0,06;
105.506;-0,05;0,14;1,35;0,36;0,05;-0,06;
105.507;-0,05;0,13;1,35;0,36;0,05;-0,06;
105.507;-0,05;0,13;1,35;0,38;0,00;-0,07;
105.508;-0,04;0,13;1,36;0,38;0,00;-0,07;
105.508;-0,05;0,14;1,36;0,38;0,00;-0,07;
105.509;-0,05;0,14;1,36;0,41;-0,05;-0,07;
105.513;-0,05;0,14;1,36;0,42;-0,10;-0,07;
105.513;-0,04;0,14;1,36;0,42;-0,10;-0,07;
105.514;-0,03;0,15;1,37;0,42;-0,10;-0,07;
105.514;-0,03;0,15;1,37;0,44;-0,16;-0,08;
105.514;-0,03;0,15;1,37;0,47;-0,21;-0,09;
105.514;-0,03;0,16;1,36;0,47;-0,21;-0,09;
105.515;-0,03;0,16;1,36;0,49;-0,26;-0,10;
105.516;-0,03;0,16;1,36;0,49;-0,26;-0,10;
105.519;-0,03;0,16;1,36;0,50;-0,30;-0,11;
105.519;-0,03;0,16;1,35;0,50;-0,30;-0,11;
105.52;-0,03;0,16;1,34;0,50;-0,30;-0,11;
105.52;-0,03;0,16;1,34;0,51;-0,34;-0,11;
105.524;-0,03;0,16;1,34;0,53;-0,38;-0,12;
105.524;-0,03;0,16;1,33;0,53;-0,38;-0,12;
105.532;-0,03;0,15;1,32;0,53;-0,38;-0,12;
105.533;-0,03;0,15;1,32;0,54;-0,41;-0,12;
105.534;-0,03;0,15;1,31;0,54;-0,41;-0,12;
105.534;-0,03;0,15;1,31;0,54;-0,43;-0,13;
105.535;-0,03;0,15;1,31;0,55;-0,44;-0,13;
105.535;-0,03;0,15;1,29;0,55;-0,44;-0,13;
105.536;-0,03;0,15;1,29;0,55;-0,44;-0,14;
105.537;-0,03;0,15;1,28;0,55;-0,44;-0,14;
105.538;-0,03;0,15;1,28;0,55;-0,45;-0,14;
105.538;-0,02;0,15;1,28;0,55;-0,45;-0,14;
105.539;-0,02;0,15;1,28;0,55;-0,44;-0,16;
105.539;-0,03;0,15;1,27;0,55;-0,44;-0,16;
105.54;-0,03;0,14;1,27;0,55;-0,44;-0,16;
105.541;-0,03;0,14;1,27;0,54;-0,44;-0,16;
105.546;-0,03;0,14;1,27;0,54;-0,43;-0,16;
105.547;-0,03;0,15;1,26;0,54;-0,43;-0,16;
105.548;-0,03;0,15;1,26;0,55;-0,42;-0,16;
105.548;-0,03;0,15;1,25;0,55;-0,42;-0,16;
105.549;-0,03;0,15;1,25;0,55;-0,40;-0,16;
105.549;-0,03;0,16;1,26;0,55;-0,40;-0,16;
105.552;-0,03;0,16;1,26;0,56;-0,39;-0,16;
105.552;-0,03;0,16;1,26;0,56;-0,39;-0,16;
105.554;-0,03;0,16;1,26;0,58;-0,38;-0,15;
105.555;-0,03;0,17;1,25;0,58;-0,38;-0,15;
105.555;-0,02;0,18;1,25;0,58;-0,38;-0,15;
105.556;-0,02;0,18;1,25;0,59;-0,37;-0,15;
105.562;-0,02;0,18;1,25;0,61;-0,35;-0,14;
105.564;-0,02;0,19;1,24;0,61;-0,35;-0,14;
105.564;-0,02;0,19;1,24;0,63;-0,34;-0,13;
105.564;-0,02;0,19;1,24;0,65;-0,34;-0,11;
105.565;-0,02;0,20;1,23;0,65;-0,34;-0,11;
105.565;-0,01;0,22;1,21;0,65;-0,34;-0,11;
105.565;-0,01;0,22;1,21;0,66;-0,34;-0,10;
105.566;-0,01;0,22;1,21;0,68;-0,34;-0,08;
105.566;0,00;0,23;1,18;0,68;-0,34;-0,08;
105.566;0,02;0,25;1,16;0,68;-0,34;-0,08;
105.569;0,02;0,25;1,16;0,69;-0,33;-0,07;
105.569;0,04;0,27;1,13;0,69;-0,33;-0,07;
105.571;0,04;0,27;1,13;0,69;-0,32;-0,06;
105.571;0,05;0,28;1,10;0,69;-0,32;-0,06;
105.572;0,05;0,28;1,10;0,67;-0,31;-0,05;
105.572;0,07;0,29;1,07;0,67;-0,31;-0,05;
105.574;0,07;0,29;1,07;0,65;-0,28;-0,04;
105.574;0,09;0,30;1,04;0,65;-0,28;-0,04;
105.577;0,11;0,31;1,00;0,65;-0,28;-0,04;
105.578;0,11;0,31;1,00;0,61;-0,25;-0,04;
105.584;0,11;0,31;1,00;0,56;-0,20;-0,03;
105.585;0,12;0,32;0,97;0,56;-0,20;-0,03;
105.585;0,12;0,32;0,97;0,51;-0,16;-0,04;
105.585;0,14;0,32;0,94;0,51;-0,16;-0,04;
105.588;0,15;0,31;0,92;0,51;-0,16;-0,04;
105.589;0,15;0,31;0,92;0,43;-0,11;-0,04;
105.59;0,15;0,31;0,92;0,35;-0,05;-0,05;
105.591;0,15;0,30;0,90;0,35;-0,05;-0,05;
105.601;0,15;0,30;0,90;0,27;0,01;-0,07;
105.602;0,14;0,28;0,90;0,27;0,01;-0,07;
105.602;0,13;0,26;0,89;0,27;0,01;-0,07;
105.603;0,13;0,26;0,89;0,17;0,07;-0,09;
105.603;0,13;0,26;0,89;0,06;0,14;-0,11;
105.603;0,12;0,22;0,90;0,06;0,14;-0,11;
105.604;0,12;0,22;0,90;-0,05;0,22;-0,13;
105.604;0,10;0,20;0,91;-0,05;0,22;-0,13;
105.606;0,10;0,20;0,91;-0,15;0,29;-0,15;
105.606;0,10;0,20;0,91;-0,26;0,36;-0,18;
105.607;0,09;0,17;0,93;-0,26;0,36;-0,18;
105.607;0,09;0,15;0,96;-0,26;0,36;-0,18;
105.608;0,09;0,15;0,96;-0,36;0,42;-0,21;
105.635;0,07;0,13;0,99;-0,36;0,42;-0,21;
105.636;0,07;0,13;0,99;-0,46;0,48;-0,23;
105.636;0,07;0,13;0,99;-0,55;0,53;-0,26;
105.637;0,07;0,11;1,05;-0,55;0,53;-0,26;
105.637;0,05;0,09;1,10;-0,55;0,53;-0,26;
105.638;0,04;0,07;1,16;-0,55;0,53;-0,26;
105.638;0,04;0,07;1,16;-0,63;0,58;-0,28;
105.638;0,02;0,05;1,22;-0,63;0,58;-0,28;
105.639;0,02;0,05;1,22;-0,69;0,61;-0,31;
105.639;0,00;0,04;1,29;-0,69;0,61;-0,31;
105.639;0,00;0,04;1,29;-0,74;0,63;-0,33;
105.64;0,00;0,04;1,29;-0,76;0,62;-0,35;
105.64;-0,02;0,03;1,35;-0,76;0,62;-0,35;
105.641;-0,02;0,03;1,35;-0,76;0,61;-0,36;
105.641;-0,04;0,02;1,42;-0,76;0,61;-0,36;
105.641;-0,05;0,01;1,47;-0,76;0,61;-0,36;
105.642;-0,05;0,01;1,47;-0,74;0,58;-0,36;
105.642;-0,05;0,01;1,47;-0,71;0,54;-0,37;
105.643;-0,07;0,00;1,52;-0,71;0,54;-0,37;
105.643;-0,07;0,00;1,52;-0,66;0,48;-0,37;
105.643;-0,08;0,00;1,55;-0,66;0,48;-0,37;
105.644;-0,08;0,00;1,55;-0,59;0,41;-0,37;
105.644;-0,08;0,01;1,57;-0,59;0,41;-0,37;
105.645;-0,09;0,00;1,58;-0,59;0,41;-0,37;
105.645;-0,09;0,00;1,58;-0,52;0,34;-0,36;
105.645;-0,09;0,00;1,58;-0,44;0,26;-0,36;
105.646;-0,09;0,00;1,58;-0,35;0,19;-0,34;
105.646;-0,09;0,00;1,59;-0,35;0,19;-0,34;
105.646;-0,10;0,01;1,58;-0,35;0,19;-0,34;
105.647;-0,10;0,01;1,58;-0,27;0,12;-0,33;
105.647;-0,10;0,01;1,56;-0,27;0,12;-0,33;
105.65;-0,10;0,01;1,56;-0,20;0,06;-0,32;
105.651;-0,10;0,01;1,53;-0,20;0,06;-0,32;
105.651;-0,10;0,01;1,53;-0,13;0,01;-0,30;
105.652;-0,10;0,01;1,53;-0,06;-0,04;-0,28;
105.652;-0,09;0,01;1,50;-0,06;-0,04;-0,28;
105.652;-0,08;0,02;1,45;-0,06;-0,04;-0,28;
105.656;-0,08;0,02;1,45;-0,01;-0,07;-0,27;
105.657;-0,07;0,03;1,39;-0,01;-0,07;-0,27;
105.657;-0,07;0,03;1,39;0,03;-0,10;-0,25;
105.658;-0,06;0,03;1,34;0,03;-0,10;-0,25;
105.665;-0,06;0,03;1,34;0,06;-0,11;-0,23;
105.666;-0,04;0,03;1,29;0,06;-0,11;-0,23;
105.666;-0,04;0,03;1,29;0,08;-0,11;-0,22;
105.666;-0,02;0,05;1,24;0,08;-0,11;-0,22;
105.666;-0,02;0,05;1,24;0,08;-0,09;-0,21;
105.667;-0,00;0,05;1,21;0,08;-0,09;-0,21;
105.667;0,01;0,05;1,17;0,08;-0,09;-0,21;
105.667;0,01;0,05;1,17;0,08;-0,06;-0,19;
105.671;0,02;0,06;1,15;0,08;-0,06;-0,19;
105.672;0,02;0,06;1,15;0,08;-0,02;-0,18;
105.674;0,02;0,06;1,15;0,08;0,04;-0,17;
105.675;0,03;0,06;1,13;0,08;0,04;-0,17;
105.679;0,04;0,07;1,11;0,08;0,04;-0,17;
105.68;0,04;0,07;1,11;0,06;0,10;-0,16;
105.68;0,04;0,07;1,11;0,06;0,16;-0,16;
105.681;0,06;0,08;1,10;0,06;0,16;-0,16;
105.682;0,09;0,08;1,08;0,06;0,16;-0,16;
105.682;0,09;0,08;1,08;0,06;0,21;-0,15;
105.685;0,09;0,08;1,08;0,05;0,27;-0,16;
105.685;0,11;0,08;1,07;0,05;0,27;-0,16;
105.687;0,11;0,08;1,07;0,05;0,32;-0,16;
105.687;0,13;0,09;1,06;0,05;0,32;-0,16;
105.687;0,14;0,08;1,06;0,05;0,32;-0,16;
105.687;0,14;0,08;1,06;0,05;0,38;-0,17;
105.69;0,14;0,08;1,06;0,05;0,44;-0,19;
105.69;0,15;0,08;1,06;0,05;0,44;-0,19;
105.701;0,15;0,08;1,06;0,06;0,50;-0,21;
105.702;0,16;0,07;1,06;0,06;0,50;-0,21;
105.703;0,16;0,07;1,06;0,07;0,56;-0,23;
105.703;0,16;0,07;1,07;0,07;0,56;-0,23;
105.704;0,17;0,06;1,07;0,07;0,56;-0,23;
105.704;0,17;0,06;1,07;0,08;0,62;-0,26;
105.704;0,17;0,06;1,07;0,09;0,68;-0,28;
105.705;0,17;0,06;1,07;0,09;0,68;-0,28;
105.705;0,17;0,06;1,07;0,11;0,72;-0,31;
105.706;0,18;0,06;1,05;0,11;0,72;-0,31;
105.74;0,18;0,06;1,05;0,13;0,75;-0,34;
105.741;0,17;0,06;1,05;0,13;0,75;-0,34;
105.742;0,17;0,06;1,05;0,15;0,77;-0,37;
105.742;0,17;0,06;1,04;0,15;0,77;-0,37;
105.743;0,17;0,06;1,04;0,17;0,77;-0,41;
105.743;0,16;0,06;1,04;0,17;0,77;-0,41;
105.744;0,16;0,06;1,04;0,19;0,77;-0,44;
105.744;0,16;0,05;1,02;0,19;0,77;-0,44;
105.745;0,16;0,05;1,02;0,22;0,75;-0,48;
105.745;0,15;0,06;1,02;0,22;0,75;-0,48;
105.745;0,15;0,06;1,02;0,25;0,73;-0,51;
105.746;0,13;0,05;1,01;0,25;0,73;-0,51;
105.746;0,13;0,05;1,01;0,27;0,69;-0,54;
105.747;0,10;0,04;1,00;0,27;0,69;-0,54;
105.747;0,07;0,04;0,99;0,27;0,69;-0,54;
105.748;0,07;0,04;0,99;0,29;0,65;-0,56;
105.748;0,07;0,04;0,99;0,32;0,60;-0,57;
105.749;0,04;0,04;0,98;0,32;0,60;-0,57;
105.749;0,04;0,04;0,98;0,34;0,53;-0,59;
105.75;0,02;0,04;0,96;0,34;0,53;-0,59;
105.75;-0,00;0,04;0,94;0,34;0,53;-0,59;
105.751;-0,00;0,04;0,94;0,36;0,46;-0,59;
105.751;-0,02;0,05;0,91;0,36;0,46;-0,59;
105.752;-0,02;0,05;0,91;0,37;0,36;-0,59;
105.752;-0,04;0,05;0,88;0,37;0,36;-0,59;
105.753;-0,04;0,05;0,88;0,38;0,27;-0,59;
105.753;-0,04;0,05;0,88;0,39;0,17;-0,58;
105.754;-0,06;0,06;0,84;0,39;0,17;-0,58;
105.754;-0,08;0,06;0,82;0,39;0,17;-0,58;
105.754;-0,08;0,06;0,82;0,39;0,06;-0,57;
105.755;-0,08;0,06;0,82;0,38;-0,06;-0,56;
105.755;-0,10;0,07;0,80;0,38;-0,06;-0,56;
105.756;-0,12;0,07;0,77;0,38;-0,06;-0,56;
105.756;-0,12;0,07;0,77;0,37;-0,16;-0,54;
105.757;-0,12;0,07;0,77;0,35;-0,25;-0,52;
105.757;-0,13;0,08;0,74;0,35;-0,25;-0,52;
105.758;-0,14;0,08;0,71;0,35;-0,25;-0,52;
105.758;-0,14;0,08;0,71;0,33;-0,35;-0,49;
105.759;-0,15;0,08;0,68;0,33;-0,35;-0,49;
105.759;-0,15;0,08;0,68;0,29;-0,43;-0,46;
105.76;-0,15;0,08;0,68;0,25;-0,50;-0,43;
105.76;-0,15;0,09;0,64;0,25;-0,50;-0,43;
105.761;-0,15;0,09;0,64;0,21;-0,56;-0,40;
105.761;-0,15;0,08;0,62;0,21;-0,56;-0,40;
105.762;-0,15;0,08;0,62;0,15;-0,62;-0,37;
105.762;-0,16;0,09;0,59;0,15;-0,62;-0,37;
105.763;-0,17;0,09;0,57;0,15;-0,62;-0,37;
105.763;-0,17;0,09;0,57;0,09;-0,67;-0,34;
105.767;-0,17;0,09;0,57;0,02;-0,71;-0,30;
105.768;-0,17;0,09;0,55;0,02;-0,71;-0,30;
105.769;-0,16;0,09;0,54;0,02;-0,71;-0,30;
105.769;-0,16;0,09;0,54;-0,05;-0,74;-0,26;
105.77;-0,16;0,09;0,54;-0,12;-0,77;-0,23;
105.77;-0,16;0,10;0,54;-0,12;-0,77;-0,23;
105.778;-0,15;0,10;0,55;-0,12;-0,77;-0,23;
105.779;-0,15;0,10;0,55;-0,18;-0,78;-0,19;
105.779;-0,15;0,10;0,55;-0,25;-0,78;-0,16;
105.78;-0,14;0,10;0,56;-0,25;-0,78;-0,16;
105.78;-0,14;0,10;0,56;-0,31;-0,77;-0,13;
105.78;-0,13;0,11;0,57;-0,31;-0,77;-0,13;
105.781;-0,13;0,11;0,57;-0,36;-0,76;-0,10;
105.781;-0,12;0,11;0,60;-0,36;-0,76;-0,10;
105.782;-0,12;0,11;0,60;-0,40;-0,73;-0,07;
105.782;-0,11;0,11;0,63;-0,40;-0,73;-0,07;
105.783;-0,09;0,11;0,65;-0,40;-0,73;-0,07;
105.783;-0,09;0,11;0,65;-0,43;-0,69;-0,05;
105.789;-0,08;0,11;0,68;-0,43;-0,69;-0,05;
105.79;-0,08;0,11;0,68;-0,46;-0,63;-0,03;
105.79;-0,08;0,11;0,68;-0,46;-0,58;-0,01;
105.791;-0,06;0,11;0,71;-0,46;-0,58;-0,01;
105.794;-0,06;0,11;0,71;-0,46;-0,52;0,01;
105.796;-0,04;0,11;0,74;-0,46;-0,52;0,01;
105.796;-0,04;0,11;0,74;-0,44;-0,46;0,02;
105.797;-0,02;0,12;0,77;-0,44;-0,46;0,02;
105.798;-0,02;0,12;0,77;-0,42;-0,40;0,03;
105.798;-0,01;0,12;0,80;-0,42;-0,40;0,03;
105.801;-0,01;0,12;0,80;-0,38;-0,34;0,03;
105.802;0,01;0,12;0,83;-0,38;-0,34;0,03;
105.805;0,02;0,13;0,86;-0,38;-0,34;0,03;
105.806;0,02;0,13;0,86;-0,32;-0,28;0,03;
105.806;0,02;0,13;0,86;-0,25;-0,21;0,02;
105.806;0,04;0,14;0,89;-0,25;-0,21;0,02;
105.811;0,05;0,14;0,91;-0,25;-0,21;0,02;
105.812;0,05;0,14;0,91;-0,18;-0,14;0,01;
105.813;0,06;0,14;0,92;-0,18;-0,14;0,01;
105.813;0,06;0,14;0,92;-0,10;-0,08;-0,00;
105.815;0,06;0,14;0,92;-0,01;-0,01;-0,02;
105.816;0,07;0,14;0,92;-0,01;-0,01;-0,02;
105.817;0,07;0,14;0,92;0,08;0,05;-0,03;
105.817;0,07;0,14;0,92;0,08;0,05;-0,03;
105.817;0,07;0,14;0,92;0,16;0,11;-0,05;
105.818;0,07;0,14;0,90;0,16;0,11;-0,05;
105.821;0,07;0,14;0,88;0,16;0,11;-0,05;
105.822;0,07;0,14;0,88;0,25;0,16;-0,07;
105.824;0,07;0,14;0,88;0,32;0,21;-0,10;
105.824;0,07;0,14;0,86;0,32;0,21;-0,10;
105.828;0,07;0,14;0,86;0,39;0,24;-0,12;
105.829;0,06;0,14;0,83;0,39;0,24;-0,12;
105.831;0,05;0,14;0,79;0,39;0,24;-0,12;
105.832;0,05;0,14;0,79;0,46;0,27;-0,14;
105.833;0,05;0,14;0,79;0,51;0,29;-0,15;
105.833;0,03;0,14;0,76;0,51;0,29;-0,15;
105.834;0,03;0,14;0,76;0,55;0,30;-0,17;
105.834;0,03;0,15;0,74;0,55;0,30;-0,17;
105.837;0,02;0,15;0,71;0,55;0,30;-0,17;
105.838;0,02;0,15;0,71;0,59;0,31;-0,18;
105.839;0,02;0,15;0,71;0,61;0,31;-0,18;
105.839;0,01;0,16;0,69;0,61;0,31;-0,18;
105.853;-0,00;0,18;0,66;0,61;0,31;-0,18;
105.854;-0,00;0,18;0,66;0,63;0,31;-0,18;
105.854;-0,00;0,18;0,66;0,65;0,31;-0,18;
105.855;-0,01;0,19;0,64;0,65;0,31;-0,18;
105.855;-0,01;0,19;0,64;0,65;0,30;-0,18;
105.855;-0,01;0,20;0,62;0,65;0,30;-0,18;
105.856;-0,03;0,21;0,61;0,65;0,30;-0,18;
105.856;-0,03;0,21;0,61;0,64;0,30;-0,17;
105.857;-0,03;0,21;0,61;0,63;0,31;-0,15;
105.857;-0,05;0,21;0,60;0,63;0,31;-0,15;
105.858;-0,05;0,21;0,60;0,62;0,31;-0,14;
105.863;-0,05;0,22;0,59;0,62;0,31;-0,14;
105.865;-0,05;0,22;0,59;0,60;0,30;-0,11;
105.865;-0,06;0,23;0,58;0,60;0,30;-0,11;
105.865;-0,06;0,23;0,58;0,57;0,29;-0,09;
105.866;-0,06;0,24;0,56;0,57;0,29;-0,09;
105.866;-0,06;0,24;0,56;0,54;0,28;-0,06;
105.867;-0,07;0,25;0,55;0,54;0,28;-0,06;
105.867;-0,07;0,25;0,55;0,51;0,26;-0,04;
105.868;-0,07;0,26;0,55;0,51;0,26;-0,04;
105.868;-0,07;0,26;0,55;0,51;0,26;-0,04;
105.868;-0,07;0,26;0,55;0,47;0,25;-0,01;
105.869;-0,07;0,26;0,55;0,43;0,23;0,02;
105.869;-0,07;0,27;0,55;0,43;0,23;0,02;
105.88;-0,07;0,27;0,55;0,39;0,20;0,05;
105.881;-0,07;0,27;0,55;0,39;0,20;0,05;
105.882;-0,07;0,27;0,55;0,34;0,18;0,07;
105.882;-0,06;0,28;0,55;0,34;0,18;0,07;
105.882;-0,06;0,28;0,55;0,29;0,15;0,10;
105.883;-0,05;0,28;0,55;0,29;0,15;0,10;
105.883;-0,04;0,28;0,56;0,29;0,15;0,10;
105.883;-0,04;0,28;0,56;0,24;0,11;0,12;
105.884;-0,04;0,28;0,56;0,19;0,08;0,13;
105.884;-0,03;0,28;0,56;0,19;0,08;0,13;
105.885;-0,03;0,27;0,56;0,19;0,08;0,13;
105.885;-0,03;0,27;0,56;0,13;0,04;0,15;
105.887;-0,03;0,27;0,57;0,13;0,04;0,15;
105.887;-0,03;0,27;0,57;0,06;-0,00;0,16;
105.887;-0,03;0,27;0,57;-0,00;-0,05;0,17;
105.888;-0,03;0,26;0,59;-0,00;-0,05;0,17;
105.89;-0,03;0,26;0,59;-0,07;-0,10;0,19;
105.89;-0,04;0,26;0,61;-0,07;-0,10;0,19;
105.894;-0,04;0,26;0,61;-0,13;-0,14;0,20;
105.895;-0,04;0,26;0,64;-0,13;-0,14;0,20;
105.897;-0,04;0,26;0,66;-0,13;-0,14;0,20;
105.898;-0,04;0,26;0,66;-0,18;-0,19;0,21;
105.901;-0,04;0,26;0,66;-0,23;-0,23;0,23;
105.902;-0,03;0,26;0,69;-0,23;-0,23;0,23;
105.903;-0,03;0,26;0,72;-0,23;-0,23;0,23;
105.903;-0,03;0,26;0,72;-0,26;-0,27;0,24;
105.903;-0,02;0,26;0,76;-0,26;-0,27;0,24;
105.904;-0,02;0,26;0,76;-0,30;-0,31;0,25;
105.908;-0,01;0,26;0,79;-0,30;-0,31;0,25;
105.909;-0,01;0,26;0,79;-0,32;-0,34;0,26;
105.909;-0,01;0,26;0,79;-0,34;-0,36;0,28;
105.91;0,00;0,26;0,82;-0,34;-0,36;0,28;
105.91;0,01;0,27;0,85;-0,34;-0,36;0,28;
105.911;0,01;0,27;0,85;-0,35;-0,38;0,28;
105.914;0,03;0,27;0,88;-0,35;-0,38;0,28;
105.914;0,03;0,27;0,88;-0,36;-0,39;0,29;
105.917;0,03;0,27;0,88;-0,36;-0,40;0,29;
105.918;0,05;0,27;0,91;-0,36;-0,40;0,29;
105.921;0,07;0,27;0,93;-0,36;-0,40;0,29;
105.921;0,07;0,27;0,93;-0,36;-0,40;0,28;
105.921;0,07;0,27;0,93;-0,35;-0,40;0,28;
105.922;0,09;0,26;0,95;-0,35;-0,40;0,28;
105.925;0,10;0,25;0,98;-0,35;-0,40;0,28;
105.926;0,10;0,25;0,98;-0,33;-0,39;0,27;
105.927;0,11;0,25;1,02;-0,33;-0,39;0,27;
105.928;0,11;0,25;1,02;-0,31;-0,38;0,25;
105.928;0,11;0,25;1,02;-0,29;-0,36;0,23;
105.928;0,12;0,24;1,06;-0,29;-0,36;0,23;
105.931;0,12;0,24;1,06;-0,26;-0,32;0,20;
105.932;0,12;0,23;1,09;-0,26;-0,32;0,20;
105.934;0,12;0,23;1,10;-0,26;-0,32;0,20;
105.935;0,12;0,23;1,10;-0,22;-0,28;0,18;
105.936;0,12;0,23;1,10;-0,18;-0,24;0,16;
105.937;0,12;0,23;1,10;-0,15;-0,21;0,13;
105.937;0,13;0,23;1,11;-0,15;-0,21;0,13;
105.938;0,13;0,23;1,11;-0,15;-0,21;0,13;
105.941;0,13;0,23;1,11;-0,11;-0,19;0,10;
105.941;0,12;0,23;1,11;-0,11;-0,19;0,10;
105.945;0,12;0,22;1,12;-0,11;-0,19;0,10;
105.945;0,12;0,22;1,12;-0,07;-0,16;0,08;
105.948;0,11;0,22;1,13;-0,07;-0,16;0,08;
105.949;0,11;0,22;1,13;-0,04;-0,13;0,05;
105.949;0,11;0,22;1,13;-0,01;-0,09;0,03;
105.95;0,10;0,21;1,13;-0,01;-0,09;0,03;
105.952;0,08;0,21;1,14;-0,01;-0,09;0,03;
105.952;0,08;0,21;1,14;0,02;-0,06;0,00;
105.955;0,08;0,21;1,14;0,05;-0,02;-0,02;
105.955;0,06;0,20;1,14;0,05;-0,02;-0,02;
105.97;0,04;0,20;1,14;0,05;-0,02;-0,02;
105.972;0,04;0,20;1,14;0,06;0,01;-0,03;
105.972;0,04;0,20;1,14;0,08;0,06;-0,04;
105.973;0,01;0,19;1,14;0,08;0,06;-0,04;
105.973;0,01;0,19;1,14;0,09;0,10;-0,05;
105.974;-0,02;0,19;1,14;0,09;0,10;-0,05;
105.974;-0,02;0,19;1,14;0,09;0,14;-0,04;
105.975;-0,05;0,19;1,15;0,09;0,14;-0,04;
105.975;-0,05;0,19;1,15;0,10;0,18;-0,03;
105.975;-0,07;0,18;1,16;0,10;0,18;-0,03;
105.976;-0,07;0,18;1,16;0,10;0,22;-0,02;
105.976;-0,10;0,19;1,17;0,10;0,22;-0,02;
105.977;-0,12;0,18;1,18;0,10;0,22;-0,02;
105.977;-0,12;0,18;1,18;0,10;0,26;0,01;
105.978;-0,12;0,18;1,18;0,11;0,29;0,03;
105.978;-0,14;0,18;1,19;0,11;0,29;0,03;
105.979;-0,14;0,18;1,19;0,12;0,31;0,06;
105.979;-0,16;0,18;1,20;0,12;0,31;0,06;
105.98;-0,16;0,18;1,20;0,13;0,33;0,10;
105.98;-0,17;0,18;1,20;0,13;0,33;0,10;
105.981;-0,17;0,18;1,20;0,14;0,35;0,14;
105.981;-0,19;0,18;1,20;0,14;0,35;0,14;
106.017;-0,19;0,18;1,20;0,14;0,35;0,19;
106.019;-0,19;0,18;1,21;0,14;0,35;0,19;
106.019;-0,19;0,18;1,21;0,14;0,34;0,23;
106.019;-0,19;0,18;1,19;0,14;0,34;0,23;
106.02;-0,19;0,19;1,19;0,14;0,34;0,23;
106.02;-0,19;0,19;1,19;0,14;0,31;0,27;
106.021;-0,19;0,19;1,19;0,14;0,28;0,31;
106.021;-0,18;0,18;1,19;0,14;0,28;0,31;
106.022;-0,18;0,18;1,19;0,13;0,25;0,35;
106.022;-0,18;0,18;1,19;0,13;0,25;0,35;
106.023;-0,18;0,18;1,19;0,12;0,22;0,39;
106.023;-0,18;0,17;1,19;0,12;0,22;0,39;
106.024;-0,17;0,16;1,18;0,12;0,22;0,39;
106.024;-0,17;0,16;1,18;0,11;0,18;0,43;
106.025;-0,16;0,16;1,18;0,11;0,18;0,43;
106.025;-0,16;0,16;1,18;0,09;0,14;0,46;
106.026;-0,14;0,15;1,17;0,09;0,14;0,46;
106.026;-0,14;0,15;1,17;0,07;0,10;0,49;
106.027;-0,14;0,15;1,17;0,05;0,04;0,52;
106.027;-0,13;0,15;1,17;0,05;0,04;0,52;
106.028;-0,10;0,15;1,18;0,05;0,04;0,52;
106.028;-0,08;0,15;1,18;0,05;0,04;0,52;
106.029;-0,08;0,15;1,18;0,03;-0,01;0,55;
106.03;-0,08;0,15;1,18;0,01;-0,06;0,57;
106.031;-0,08;0,15;1,18;-0,00;-0,11;0,58;
106.032;-0,05;0,15;1,19;-0,00;-0,11;0,58;
106.033;-0,03;0,15;1,20;-0,00;-0,11;0,58;
106.033;-0,03;0,15;1,20;-0,02;-0,16;0,58;
106.034;-0,03;0,15;1,20;-0,03;-0,21;0,59;
106.035;-0,02;0,15;1,22;-0,03;-0,21;0,59;
106.036;-0,02;0,15;1,22;-0,03;-0,25;0,58;
106.037;-0,00;0,14;1,23;-0,03;-0,25;0,58;
