
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
1.413204;-0.0502;0.2241;0.9814;-0.0693;-0.1178;-0.0824;21.7313;-21.3375;-30.1688;
1.427071;-0.0502;0.2241;0.9814;-0.0693;-0.1178;-0.0824;22.0500;-21.2812;-29.9063;
1.433839;-0.0502;0.2241;0.9814;-0.0693;-0.1178;-0.0824;22.0500;-21.2812;-29.9063;
1.435379;-0.0502;0.2241;0.9814;-0.0693;-0.1178;-0.0824;22.0500;-21.2812;-29.9063;
1.453342;-0.0502;0.2241;0.9814;-0.1565;-0.1580;-0.1848;22.0500;-21.2812;-29.9063;
1.475081;-0.0502;0.2241;0.9814;-0.1565;-0.1580;-0.1848;22.1625;-20.0625;-30.3563;
1.483001;-0.0503;0.2211;0.9543;-0.1565;-0.1580;-0.1848;22.1625;-20.0625;-30.3563;
1.493627;-0.0503;0.2211;0.9543;-0.1628;-0.1230;-0.1913;22.1625;-20.0625;-30.3563;
1.495602;-0.0503;0.2211;0.9543;-0.1628;-0.1230;-0.1913;22.1625;-20.0625;-30.3563;
1.554425;-0.0503;0.2211;0.9543;-0.1628;-0.1230;-0.1913;22.1625;-20.0625;-30.3563;
1.555904;-0.0797;0.2048;0.9647;-0.1628;-0.1230;-0.1913;22.1625;-20.0625;-30.3563;
1.557281;-0.0797;0.2048;0.9647;-0.1628;-0.1230;-0.1913;22.1625;-20.0625;-30.3563;
1.574283;-0.0797;0.2048;0.9647;-0.1628;-0.1230;-0.1913;21.8250;-20.6438;-31.6125;
1.575994;-0.0797;0.2048;0.9647;-0.5010;-0.0996;-0.1392;21.8250;-20.6438;-31.6125;
1.612763;-0.1057;0.1936;1.0380;-0.5010;-0.0996;-0.1392;21.8250;-20.6438;-31.6125;
1.613485;-0.1057;0.1936;1.0380;-0.5010;-0.0996;-0.1392;21.8250;-20.6438;-31.6125;
1.622051;-0.1057;0.1936;1.0380;-0.5010;-0.0996;-0.1392;21.6938;-19.3125;-32.3438;
1.654943;-0.1057;0.1936;1.0380;-0.2915;0.0428;-0.1246;21.6938;-19.3125;-32.3438;
1.677103;-0.1057;0.1936;1.0380;-0.2915;0.0428;-0.1246;23.4375;-17.7375;-32.3063;
1.678985;-0.1057;0.1936;1.0380;-0.2915;0.0428;-0.1246;23.4375;-17.7375;-32.3063;
1.680154;-0.1057;0.1936;1.0380;-0.2915;0.0428;-0.1246;23.4375;-17.7375;-32.3063;
1.684285;-0.1110;0.1778;0.9778;-0.2915;0.0428;-0.1246;23.4375;-17.7375;-32.3063;
1.694162;-0.1110;0.1778;0.9778;0.0121;-0.0816;-0.0514;23.4375;-17.7375;-32.3063;
1.734569;-0.1110;0.1778;0.9778;0.0121;-0.0816;-0.0514;23.4375;-17.7375;-32.3063;
1.757777;-0.0959;0.1779;1.0235;0.0121;-0.0816;-0.0514;23.4375;-17.7375;-32.3063;
1.779829;-0.0959;0.1779;1.0235;0.0121;-0.0816;-0.0514;22.5000;-18.0750;-32.2125;
1.783212;-0.0959;0.1779;1.0235;-0.2251;-0.0234;0.0564;22.5000;-18.0750;-32.2125;
1.795892;-0.0959;0.1779;1.0235;-0.2251;-0.0234;0.0564;22.5000;-18.0750;-32.2125;
1.798364;-0.0959;0.1779;1.0235;-0.2251;-0.0234;0.0564;22.5000;-18.0750;-32.2125;
1.816050;-0.0478;0.1310;1.0643;-0.2251;-0.0234;0.0564;22.5000;-18.0750;-32.2125;
1.823867;-0.0478;0.1310;1.0643;-0.2251;-0.0234;0.0564;21.8438;-17.5500;-31.9500;
1.857172;-0.0478;0.1310;1.0643;-0.1290;-0.1971;0.3195;21.8438;-17.5500;-31.9500;
1.859965;-0.0478;0.1310;1.0643;-0.1290;-0.1971;0.3195;21.8438;-17.5500;-31.9500;
1.874292;-0.0478;0.1310;1.0643;-0.1290;-0.1971;0.3195;20.4938;-18.4500;-33.3188;
1.884721;-0.0084;0.0957;1.0270;-0.1290;-0.1971;0.3195;20.4938;-18.4500;-33.3188;
1.894192;-0.0084;0.0957;1.0270;-0.2247;-0.2796;0.1621;20.4938;-18.4500;-33.3188;
1.914738;-0.0084;0.0957;1.0270;-0.2247;-0.2796;0.1621;20.4938;-18.4500;-33.3188;
1.916281;-0.0084;0.0957;1.0270;-0.2247;-0.2796;0.1621;20.4938;-18.4500;-33.3188;
1.945386;0.0037;0.1042;1.0242;-0.2247;-0.2796;0.1621;20.4938;-18.4500;-33.3188;
1.976059;0.0037;0.1042;1.0242;-0.2247;-0.2796;0.1621;20.4000;-17.8688;-35.0438;
1.980147;0.0037;0.1042;1.0242;-0.1366;-0.2279;0.0009;20.4000;-17.8688;-35.0438;
1.982304;0.0037;0.1042;1.0242;-0.1366;-0.2279;0.0009;20.4000;-17.8688;-35.0438;
2.014962;-0.0310;0.1160;1.0069;-0.1366;-0.2279;0.0009;20.4000;-17.8688;-35.0438;
