time;gFx;gFy;gFz;TgF
45.726942274;-0.0724;0.0708;0.9504;0.956
45.733210347;-0.0722;0.0635;0.9641;0.969
45.737758108;-0.0719;0.0615;0.9756;0.980
45.738320399;-0.0643;0.0586;0.9863;0.990
45.739000868;-0.0529;0.0573;0.9917;0.995
45.739831858;-0.0335;0.0563;1.0005;1.003
45.742956858;-0.0240;0.0566;1.0064;1.008
45.746475816;-0.0093;0.0559;1.0066;1.008
45.746859983;0.0026;0.0512;0.9975;0.999
45.748270764;0.0158;0.0556;0.9907;0.992
45.749651806;0.0246;0.0534;0.9763;0.978
45.753797379;0.0332;0.0507;0.9582;0.960
45.758420399;0.0403;0.0524;0.9347;0.937
45.763368889;0.0481;0.0522;0.9064;0.909
45.763695243;0.0444;0.0449;0.8717;0.874
45.764759879;0.0368;0.0400;0.8367;0.838
45.765098472;0.0312;0.0417;0.8096;0.811
45.767657743;0.0219;0.0446;0.7824;0.784
45.769025191;0.0090;0.0493;0.7587;0.760
45.775939774;0.0073;0.0554;0.7294;0.732
45.776903785;-0.0035;0.0593;0.7055;0.708
45.779402535;-0.0135;0.0637;0.6805;0.684
45.779911389;-0.0221;0.0696;0.6666;0.671
45.782262899;-0.0340;0.0759;0.6639;0.669
45.78646967;-0.0392;0.0771;0.6558;0.662
45.787892795;-0.0465;0.0786;0.6466;0.653
45.794423472;-0.0607;0.0742;0.6380;0.645
45.795277639;-0.0668;0.0798;0.6289;0.637
45.795618889;-0.0739;0.0835;0.6348;0.645
45.797994306;-0.0785;0.0815;0.6353;0.645
45.798584202;-0.0863;0.0815;0.6409;0.652
45.803473837;-0.0917;0.0847;0.6455;0.658
45.808493264;-0.0978;0.0852;0.6627;0.675
45.810045452;-0.0971;0.0862;0.6751;0.688
45.810573524;-0.0978;0.0950;0.6856;0.699
45.812433785;-0.0976;0.0950;0.6915;0.705
45.817162483;-0.0993;0.0979;0.6969;0.711
45.819293941;-0.1005;0.1062;0.6996;0.715
45.823502118;-0.0942;0.1067;0.7011;0.715
45.828132118;-0.0900;0.1040;0.7018;0.715
45.828479774;-0.0778;0.1057;0.7008;0.713
45.831339827;-0.0712;0.1094;0.6920;0.704
45.834495139;-0.0646;0.1165;0.6798;0.693
45.83475566;-0.0575;0.1177;0.6734;0.686
45.838600452;-0.0526;0.1192;0.6627;0.675
45.842468472;-0.0502;0.1224;0.6610;0.674
45.843057743;-0.0560;0.1202;0.6622;0.675
45.845790712;-0.0590;0.1221;0.6675;0.681
45.846168681;-0.0629;0.1263;0.6658;0.681
45.846359097;-0.0646;0.1299;0.6668;0.682
45.84871816;-0.0724;0.1319;0.6769;0.693
45.85064941;-0.0739;0.1304;0.6871;0.703
45.85639967;-0.0727;0.1402;0.7020;0.720
45.858461962;-0.0648;0.1490;0.6983;0.717
45.861231701;-0.0553;0.1505;0.7001;0.718
45.865924826;-0.0499;0.1527;0.7040;0.722
45.868719879;-0.0441;0.1566;0.7050;0.723
45.869249879;-0.0370;0.1568;0.7096;0.728
45.871015504;-0.0245;0.1602;0.7062;0.725
45.874033056;-0.0162;0.1646;0.7116;0.731
45.87672467;-0.0081;0.1649;0.7118;0.731
45.880908004;-0.0020;0.1681;0.7218;0.741
45.88578441;0.0056;0.1683;0.7269;0.746
45.886424826;0.0085;0.1713;0.7265;0.746
45.887738889;0.0227;0.1708;0.7336;0.754
45.888212274;0.0263;0.1766;0.7406;0.762
45.890883733;0.0334;0.1788;0.7431;0.765
45.894050451;0.0359;0.1786;0.7463;0.768
45.894665556;0.0403;0.1798;0.7455;0.768
45.899482326;0.0501;0.1913;0.7389;0.765
45.90223342;0.0620;0.1972;0.7235;0.752
45.903313837;0.0613;0.1986;0.7167;0.746
45.907673837;0.0576;0.1998;0.7069;0.737
45.911297326;0.0571;0.1994;0.6964;0.727
45.913442014;0.0535;0.2030;0.6859;0.717
45.913972899;0.0523;0.2055;0.6710;0.704
45.917799722;0.0457;0.2008;0.6656;0.697
45.918375712;0.0307;0.1994;0.6668;0.697
45.918780972;0.0237;0.2033;0.6778;0.708
45.920835087;0.0099;0.2011;0.7030;0.731
45.924698056;-0.0042;0.2050;0.7225;0.751
45.928300347;-0.0069;0.2069;0.7499;0.778
45.930632431;-0.0096;0.2123;0.7761;0.805
45.934155139;-0.0128;0.2182;0.7956;0.825
45.936646129;-0.0140;0.2243;0.8213;0.852
45.945563941;-0.0174;0.2250;0.8509;0.880
45.94654691;-0.0179;0.2216;0.8871;0.914
45.947123004;-0.0287;0.2187;0.9154;0.942
45.947684358;-0.0282;0.2118;0.9418;0.966
45.951443004;-0.0284;0.2062;0.9792;1.001
45.952205347;-0.0299;0.1981;1.0235;1.043
45.952589306;-0.0260;0.1959;1.0609;1.079
45.974734097;-0.0213;0.1957;1.0939;1.111
45.975372274;-0.0128;0.2008;1.1115;1.130
45.975673993;0.0002;0.2042;1.1344;1.153
45.975901181;0.0117;0.2050;1.1523;1.170
45.976149149;0.0183;0.2052;1.1684;1.186
45.976346024;0.0261;0.1977;1.1767;1.193
45.976553368;0.0315;0.1940;1.1767;1.193
45.976734045;0.0288;0.1881;1.1799;1.195
45.978435868;0.0359;0.1837;1.1787;1.193
45.978842587;0.0344;0.1842;1.1733;1.188
45.980799201;0.0371;0.1805;1.1640;1.178
45.983982847;0.0354;0.1815;1.1572;1.172
45.986960608;0.0393;0.1754;1.1550;1.169
45.989982639;0.0339;0.1725;1.1496;1.163
45.992540347;0.0342;0.1732;1.1469;1.160
45.994761545;0.0310;0.1678;1.1525;1.165
45.995391389;0.0205;0.1646;1.1567;1.169
45.997983004;0.0171;0.1629;1.1642;1.176
46.000221806;0.0058;0.1590;1.1753;1.186
46.003956441;-0.0049;0.1527;1.1921;1.202
46.007768837;-0.0204;0.1502;1.2151;1.225
46.011181545;-0.0372;0.1468;1.2320;1.241
46.014032222;-0.0512;0.1414;1.2408;1.250
46.014674826;-0.0643;0.1351;1.2520;1.261
46.016550243;-0.0802;0.1365;1.2684;1.278
46.020403629;-0.0885;0.1368;1.2838;1.294
46.02106191;-0.0978;0.1329;1.2987;1.309
46.024468212;-0.1052;0.1302;1.3024;1.313
46.027522379;-0.1103;0.1307;1.3121;1.323
46.029285035;-0.1152;0.1260;1.3168;1.328
46.034909826;-0.1255;0.1233;1.3112;1.323
46.038484358;-0.1301;0.1233;1.3163;1.328
46.039081806;-0.1350;0.1238;1.3214;1.334
46.046570972;-0.1318;0.1236;1.3251;1.337
46.047397587;-0.1294;0.1275;1.3258;1.338
46.047827066;-0.1159;0.1375;1.3361;1.348
46.048232743;-0.1032;0.1497;1.3354;1.348
46.051196597;-0.0824;0.1649;1.3371;1.350
46.054338993;-0.0558;0.1798;1.3388;1.352
46.055045608;-0.0328;0.1935;1.3427;1.357
46.055523785;-0.0152;0.1996;1.3332;1.348
46.076549566;-0.0032;0.1979;1.3192;1.334
46.077701389;0.0051;0.1972;1.2938;1.309
46.078431181;0.0173;0.1925;1.2611;1.276
46.078831233;0.0307;0.1905;1.2266;1.242
46.079220087;0.0339;0.1852;1.1862;1.201
46.079604462;0.0371;0.1847;1.1518;1.167
46.079992951;0.0432;0.1813;1.1149;1.130
46.080386649;0.0349;0.1734;1.0780;1.092
46.085835608;0.0285;0.1705;1.0542;1.068
46.086504722;0.0136;0.1622;1.0298;1.043
46.086879045;-0.0032;0.1549;1.0125;1.024
46.08730441;-0.0177;0.1417;1.0112;1.021
46.091145191;-0.0328;0.1321;1.0178;1.027
46.093419983;-0.0558;0.1294;1.0127;1.022
46.094007483;-0.0766;0.1189;1.0183;1.028
46.097216233;-0.0991;0.1069;1.0293;1.040
46.103541858;-0.1184;0.0947;1.0352;1.046
46.103986233;-0.1350;0.0862;1.0469;1.059
46.104225191;-0.1465;0.0813;1.0658;1.079
46.107586753;-0.1555;0.0769;1.0836;1.097
46.111475451;-0.1565;0.0718;1.1073;1.121
46.115303524;-0.1548;0.0700;1.1386;1.151
46.115841389;-0.1435;0.0725;1.1704;1.181
46.117831962;-0.1316;0.0683;1.1943;1.204
46.118169149;-0.1167;0.0708;1.2192;1.227
46.119842118;-0.0966;0.0725;1.2410;1.247
46.12502592;-0.0756;0.0771;1.2454;1.250
46.12871592;-0.0626;0.0779;1.2520;1.256
46.133437535;-0.0497;0.0818;1.2535;1.257
46.133867378;-0.0353;0.0825;1.2484;1.252
46.135560191;-0.0282;0.0827;1.2452;1.248
46.135872014;-0.0169;0.0805;1.2334;1.236
46.140009618;-0.0093;0.0830;1.2244;1.227
46.143175243;-0.0018;0.0916;1.2198;1.223
46.145591753;0.0036;0.0950;1.2119;1.216
46.146258212;0.0058;0.0979;1.2080;1.212
46.147762847;0.0065;0.0962;1.2070;1.211
46.151665139;-0.0001;0.0942;1.2107;1.214
46.154730712;-0.0079;0.0906;1.2080;1.211
46.158784201;-0.0172;0.0855;1.2051;1.208
46.163645347;-0.0277;0.0808;1.1919;1.195
46.164203316;-0.0389;0.0788;1.1811;1.184
46.165658368;-0.0490;0.0803;1.1655;1.169
46.166286181;-0.0604;0.0796;1.1557;1.160
46.168260972;-0.0766;0.0818;1.1452;1.151
46.169035243;-0.0900;0.0840;1.1320;1.139
46.17140691;-0.1054;0.0818;1.1247;1.133
46.179109149;-0.1240;0.0766;1.1100;1.120
46.17989691;-0.1467;0.0737;1.0919;1.104
46.18085717;-0.1611;0.0718;1.0721;1.087
46.183141493;-0.1731;0.0749;1.0523;1.069
46.185825243;-0.1814;0.0781;1.0308;1.050
46.204175243;-0.1832;0.0779;1.0025;1.022
46.204817014;-0.1888;0.0740;0.9785;0.999
46.205065035;-0.1893;0.0696;0.9464;0.968
46.205261962;-0.1895;0.0720;0.9176;0.940
46.206308316;-0.1910;0.0654;0.8910;0.914
46.206771649;-0.1893;0.0578;0.8673;0.890
46.207186597;-0.1824;0.0554;0.8460;0.867
46.207577222;-0.1800;0.0532;0.8264;0.847
46.211028524;-0.1758;0.0507;0.8172;0.837
46.211511597;-0.1746;0.0493;0.8103;0.830
46.212555556;-0.1653;0.0422;0.8111;0.829
46.215353889;-0.1614;0.0454;0.8101;0.827
46.219054462;-0.1543;0.0410;0.8167;0.832
46.221672951;-0.1521;0.0378;0.8228;0.838
46.225624253;-0.1467;0.0361;0.8343;0.848
46.227567326;-0.1367;0.0375;0.8472;0.859
46.230028472;-0.1255;0.0356;0.8582;0.868
46.230614983;-0.1201;0.0410;0.8697;0.879
46.233540816;-0.1088;0.0444;0.8773;0.885
46.235617951;-0.0998;0.0495;0.8748;0.882
46.239782274;-0.0898;0.0507;0.8849;0.891
46.24301566;-0.0798;0.0537;0.8932;0.898
46.245747118;-0.0751;0.0556;0.9047;0.909
46.247684045;-0.0736;0.0576;0.9164;0.921
46.248218785;-0.0607;0.0639;0.9254;0.930
46.250549358;-0.0568;0.0674;0.9311;0.935
46.253948264;-0.0468;0.0718;0.9247;0.929
46.257645139;-0.0374;0.0766;0.9152;0.919
46.259952847;-0.0282;0.0827;0.9064;0.911
46.260836545;-0.0167;0.0881;0.8868;0.891
46.261963264;-0.0186;0.0891;0.8680;0.873
46.264071389;-0.0211;0.0901;0.8467;0.852
46.269818472;-0.0243;0.0903;0.8274;0.833
46.270402014;-0.0343;0.0950;0.8037;0.810
46.273143003;-0.0441;0.0994;0.7797;0.787
46.275441597;-0.0543;0.0972;0.7622;0.770
46.282085347;-0.0641;0.0982;0.7443;0.753
46.28260441;-0.0717;0.1035;0.7206;0.732
46.282959097;-0.0776;0.1055;0.7015;0.714
46.287215764;-0.0812;0.1116;0.6837;0.697
46.287907222;-0.0822;0.1141;0.6639;0.679
46.298895503;-0.0859;0.1170;0.6431;0.659
46.300006649;-0.0873;0.1177;0.6192;0.636
46.300751962;-0.0863;0.1182;0.5967;0.614
46.301324097;-0.0961;0.1216;0.5840;0.604
46.302979462;-0.1000;0.1199;0.5669;0.588
46.32496592;-0.0991;0.1204;0.5619;0.583
46.326102691;-0.0944;0.1204;0.5573;0.578
46.326473055;-0.0902;0.1165;0.5546;0.574
46.326727535;-0.0824;0.1206;0.5527;0.572
46.326961285;-0.0746;0.1185;0.5497;0.567
46.327188993;-0.0668;0.1206;0.5597;0.576
46.327809878;-0.0670;0.1209;0.5666;0.583
46.328087899;-0.0580;0.1172;0.5764;0.591
46.328315451;-0.0521;0.1187;0.5945;0.608
46.328540764;-0.0514;0.1160;0.6108;0.624
46.330861493;-0.0433;0.1133;0.6346;0.646
46.33158868;-0.0384;0.1175;0.6671;0.678
46.33297566;-0.0238;0.1165;0.6971;0.707
46.336485347;-0.0143;0.1172;0.7319;0.741
46.339171649;-0.0071;0.1133;0.7771;0.785
46.342722483;-0.0008;0.1118;0.8196;0.827
46.345168316;0.0021;0.1113;0.8533;0.861
46.347903993;0.0070;0.1087;0.8873;0.894
46.348363733;0.0046;0.1096;0.9206;0.927
46.350259566;0.0031;0.1084;0.9452;0.951
46.353123316;-0.0023;0.1111;0.9631;0.969
46.356345451;-0.0042;0.1206;0.9733;0.981
46.358947795;-0.0106;0.1231;0.9653;0.973
46.363428316;-0.0130;0.1260;0.9526;0.961
46.365887274;-0.0162;0.1304;0.9301;0.939
46.366323316;-0.0269;0.1294;0.9083;0.918
46.368125608;-0.0265;0.1321;0.8788;0.889
46.372048055;-0.0282;0.1375;0.8521;0.864
46.37503618;-0.0360;0.1387;0.8347;0.847
46.376826233;-0.0374;0.1419;0.8147;0.828
46.379592274;-0.0323;0.1539;0.7991;0.814
46.384312274;-0.0316;0.1580;0.7920;0.808
46.388368368;-0.0335;0.1590;0.7861;0.803
46.388715295;-0.0309;0.1663;0.7732;0.791
46.391158316;-0.0272;0.1744;0.7685;0.789
46.391643212;-0.0269;0.1818;0.7531;0.775
46.393766128;-0.0274;0.1825;0.7438;0.766
46.396936649;-0.0255;0.1876;0.7319;0.756
46.401851233;-0.0345;0.1881;0.7292;0.754
46.410345139;-0.0396;0.1898;0.7311;0.756
46.411104045;-0.0460;0.1905;0.7319;0.758
46.41174467;-0.0548;0.1991;0.7409;0.769
46.413132378;-0.0604;0.1991;0.7529;0.781
46.41712868;-0.0697;0.2067;0.7685;0.799
46.417735451;-0.0707;0.2067;0.7947;0.824
46.41809493;-0.0754;0.2045;0.8096;0.838
46.418403576;-0.0834;0.2047;0.8223;0.851
46.419974878;-0.0837;0.2042;0.8350;0.864
46.423274305;-0.0873;0.2038;0.8646;0.893
46.427110035;-0.0871;0.1986;0.8878;0.914
46.427944097;-0.0861;0.1986;0.9135;0.939
46.431804305;-0.0810;0.2001;0.9391;0.964
46.43701441;-0.0771;0.2016;0.9680;0.992
46.441546389;-0.0695;0.2001;1.0044;1.026
46.445417795;-0.0607;0.2011;1.0398;1.061
46.445835139;-0.0555;0.1942;1.0741;1.093
46.446491701;-0.0426;0.1915;1.1102;1.127
46.44901717;-0.0438;0.1842;1.1462;1.162
46.451041233;-0.0338;0.1766;1.1736;1.187
46.453253368;-0.0272;0.1720;1.1919;1.205
46.457421858;-0.0228;0.1708;1.2073;1.220
46.45879441;-0.0174;0.1617;1.2195;1.230
46.459187326;-0.0138;0.1568;1.2266;1.237
46.46069217;-0.0140;0.1485;1.2386;1.248
46.464504774;-0.0194;0.1414;1.2474;1.256
46.467390451;-0.0201;0.1377;1.2545;1.262
46.468616285;-0.0226;0.1353;1.2613;1.269
46.46955316;-0.0267;0.1324;1.2696;1.277
46.473415191;-0.0338;0.1343;1.2770;1.284
46.476866649;-0.0416;0.1360;1.2870;1.295
46.480764253;-0.0416;0.1392;1.2894;1.298
46.484675503;-0.0475;0.1419;1.2928;1.301
46.49048493;-0.0463;0.1412;1.2926;1.301
46.490945764;-0.0509;0.1463;1.3011;1.310
46.493139045;-0.0570;0.1475;1.3085;1.318
46.493459722;-0.0617;0.1478;1.3112;1.321
46.496291285;-0.0597;0.1480;1.3087;1.318
46.501220451;-0.0592;0.1360;1.3048;1.313
46.501542899;-0.0724;0.1414;1.3029;1.313
46.502927014;-0.0751;0.1414;1.3036;1.313
46.503256597;-0.0771;0.1402;1.3082;1.318
46.506068472;-0.0807;0.1431;1.3014;1.312
46.508769201;-0.0868;0.1473;1.2977;1.309
46.510804514;-0.0810;0.1497;1.2960;1.307
46.515173993;-0.0729;0.1495;1.2823;1.293
46.518043576;-0.0734;0.1497;1.2745;1.285
46.52248217;-0.0695;0.1488;1.2711;1.282
46.526507743;-0.0575;0.1475;1.2652;1.275
46.526947639;-0.0446;0.1492;1.2613;1.271
46.527449357;-0.0318;0.1554;1.2506;1.261
46.530473003;-0.0255;0.1512;1.2486;1.258
46.534797222;-0.0196;0.1485;1.2466;1.256
46.541828837;-0.0081;0.1507;1.2444;1.254
46.542582378;-0.0001;0.1610;1.2305;1.241
46.54583243;0.0053;0.1610;1.2146;1.225
46.546501701;0.0124;0.1646;1.2041;1.215
46.546951128;0.0058;0.1739;1.1980;1.211
46.547261128;0.0068;0.1786;1.1943;1.208
46.549260451;0.0056;0.1898;1.1892;1.204
46.550481076;0.0073;0.2028;1.1850;1.202
46.564884462;0.0048;0.2138;1.1814;1.201
46.565670191;0.0109;0.2238;1.1760;1.197
46.566013264;0.0156;0.2277;1.1699;1.192
46.566432587;0.0129;0.2306;1.1562;1.179
46.566620816;0.0097;0.2341;1.1376;1.161
46.568103889;0.0131;0.2350;1.1205;1.145
46.568524097;0.0090;0.2233;1.1117;1.134
46.57222967;0.0060;0.2167;1.1056;1.127
46.574006128;0.0009;0.2047;1.1017;1.121
46.575905295;-0.0079;0.1879;1.1161;1.132
46.579690712;-0.0189;0.1710;1.1474;1.160
46.582635816;-0.0218;0.1517;1.1819;1.192
46.588601024;-0.0265;0.1390;1.2095;1.218
46.589883993;-0.0291;0.1272;1.2366;1.243
46.590320607;-0.0365;0.1109;1.2598;1.265
46.593344357;-0.0453;0.0955;1.2760;1.280
46.597390764;-0.0582;0.0730;1.2904;1.294
46.601625764;-0.0719;0.0571;1.3031;1.306
46.60201243;-0.0873;0.0395;1.3124;1.316
46.604506337;-0.1000;0.0253;1.3229;1.327
46.604969462;-0.1066;0.0087;1.3300;1.334
46.609232014;-0.1096;0.0004;1.3395;1.344
46.611630399;-0.1074;-0.0038;1.3534;1.358
46.611981805;-0.1003;-0.0104;1.3681;1.372
46.61279941;-0.0927;-0.0157;1.3808;1.384
46.617466076;-0.0873;-0.0140;1.3992;1.402
46.620857118;-0.0773;-0.0123;1.4087;1.411
46.622655087;-0.0668;-0.0123;1.4106;1.412
46.625884982;-0.0577;-0.0096;1.4112;1.412
46.630259618;-0.0494;-0.0026;1.4006;1.401
46.634511285;-0.0414;0.0075;1.3794;1.380
46.635047066;-0.0311;0.0131;1.3593;1.360
46.636506857;-0.0240;0.0231;1.3275;1.328
46.637009462;-0.0160;0.0341;1.2958;1.296
46.641291962;-0.0115;0.0432;1.2674;1.268
46.644723628;-0.0081;0.0507;1.2386;1.240
46.645148993;-0.0098;0.0595;1.2026;1.204
46.645562378;-0.0101;0.0642;1.1750;1.177
46.651311962;-0.0084;0.0725;1.1420;1.144
46.653398264;-0.0076;0.0791;1.1100;1.113
46.662186128;-0.0052;0.0862;1.0763;1.080
46.662967222;0.0009;0.0947;1.0413;1.046
46.663305243;0.0004;0.1023;1.0108;1.016
46.663621805;0.0073;0.1030;0.9895;0.995
46.667029774;0.0063;0.1038;0.9631;0.969
46.691564774;0.0078;0.1109;0.9430;0.950
46.692381753;0.0065;0.1167;0.9147;0.922
46.692785295;0.0166;0.1228;0.8934;0.902
46.693191337;0.0227;0.1351;0.8683;0.879
46.693591076;0.0302;0.1360;0.8472;0.859
46.693984618;0.0334;0.1397;0.8367;0.849
46.694362691;0.0280;0.1375;0.8325;0.844
46.694750451;0.0332;0.1380;0.8306;0.843
46.695148628;0.0415;0.1409;0.8267;0.840
46.695590035;0.0452;0.1424;0.8255;0.839
46.696011024;0.0457;0.1373;0.8313;0.844
46.696538889;0.0496;0.1314;0.8416;0.853
46.699871493;0.0501;0.1280;0.8548;0.866
46.700516753;0.0405;0.1180;0.8773;0.886
46.70103342;0.0310;0.1065;0.9047;0.911
46.705726337;0.0237;0.0957;0.9267;0.932
46.70770118;0.0129;0.0921;0.9562;0.961
46.710278837;0.0126;0.0850;0.9841;0.988
46.713891493;0.0078;0.0818;1.0093;1.013
46.716262482;0.0053;0.0815;1.0269;1.030
46.716834566;0.0048;0.0796;1.0440;1.047
46.718690347;-0.0030;0.0747;1.0577;1.060
46.721824514;-0.0093;0.0700;1.0706;1.073
46.724808837;-0.0169;0.0600;1.0789;1.081
46.727278368;-0.0252;0.0559;1.0846;1.086
46.730114722;-0.0309;0.0500;1.0851;1.087
46.732375712;-0.0313;0.0397;1.0946;1.096
46.736452899;-0.0299;0.0390;1.1005;1.102
46.739000868;-0.0313;0.0422;1.1085;1.110
46.741174097;-0.0284;0.0380;1.1078;1.109
46.743093055;-0.0233;0.0397;1.0963;1.097
46.743649982;-0.0221;0.0366;1.0824;1.083
46.748823368;-0.0165;0.0356;1.0645;1.065
46.751279201;-0.0067;0.0380;1.0479;1.049
46.752703368;-0.0030;0.0441;1.0181;1.019
46.756036597;-0.0013;0.0478;0.9890;0.990
46.758477795;0.0087;0.0527;0.9616;0.963
46.759077378;0.0131;0.0495;0.9296;0.931
46.761015191;0.0193;0.0534;0.8885;0.890
46.764196597;0.0158;0.0561;0.8604;0.862
46.766341753;0.0092;0.0622;0.8286;0.831
46.774701701;0.0014;0.0647;0.8076;0.810
46.775774826;-0.0079;0.0613;0.7861;0.789
46.779839826;-0.0191;0.0608;0.7531;0.756
46.780633837;-0.0316;0.0603;0.7311;0.734
46.783039253;-0.0382;0.0715;0.7130;0.718
46.783804722;-0.0455;0.0803;0.6866;0.693
46.793975191;-0.0507;0.0874;0.6656;0.673
46.794488576;-0.0526;0.0935;0.6602;0.669
46.794668524;-0.0524;0.1028;0.6507;0.661
46.794837899;-0.0546;0.1096;0.6421;0.654
46.794983524;-0.0563;0.1138;0.6363;0.649
46.797642326;-0.0512;0.1131;0.6304;0.643
46.802826545;-0.0443;0.1189;0.6270;0.640
46.807604722;-0.0426;0.1224;0.6206;0.634
46.808298107;-0.0313;0.1221;0.6187;0.631
46.809666701;-0.0235;0.1211;0.6096;0.622
46.810262691;-0.0238;0.1214;0.5984;0.611
46.812048576;-0.0182;0.1219;0.5920;0.605
46.813667743;-0.0138;0.1238;0.5923;0.605
46.816978264;-0.0143;0.1228;0.6003;0.613
46.822688576;-0.0140;0.1228;0.6086;0.621
46.823246649;-0.0098;0.1280;0.6128;0.626
46.825814045;-0.0069;0.1277;0.6275;0.640
46.830372847;-0.0081;0.1285;0.6348;0.648
46.835167534;-0.0103;0.1294;0.6509;0.664
46.835792222;-0.0123;0.1280;0.6656;0.678
46.836118993;-0.0108;0.1297;0.6786;0.691
46.836417482;-0.0130;0.1316;0.7001;0.712
46.840201389;-0.0125;0.1351;0.7147;0.727
46.842956441;-0.0120;0.1375;0.7208;0.734
46.847453524;-0.0074;0.1405;0.7174;0.731
46.852335764;-0.0054;0.1382;0.7081;0.722
46.853048889;-0.0064;0.1402;0.7050;0.719
46.853535347;-0.0074;0.1351;0.7001;0.713
46.854015087;-0.0059;0.1427;0.6991;0.714
46.856391597;-0.0059;0.1446;0.6937;0.709
46.860811701;-0.0091;0.1458;0.6913;0.707
46.863104514;-0.0084;0.1519;0.6913;0.708
46.864496128;-0.0064;0.1517;0.6900;0.707
46.868668472;-0.0096;0.1527;0.6920;0.709
46.873442274;-0.0115;0.1536;0.6969;0.714
46.875152118;-0.0125;0.1629;0.7011;0.720
46.87587217;-0.0096;0.1669;0.7069;0.726
46.878648732;-0.0054;0.1722;0.7118;0.732
46.880927534;-0.0069;0.1725;0.7174;0.738
46.881554462;0.0002;0.1820;0.7128;0.736
46.883117274;0.0046;0.1815;0.7186;0.741
46.884760139;-0.0040;0.1786;0.7297;0.751
46.894553472;-0.0062;0.1774;0.7397;0.761
46.895875764;-0.0081;0.1774;0.7470;0.768
46.896580868;-0.0067;0.1844;0.7575;0.780
46.900140972;-0.0057;0.1805;0.7675;0.789
46.904329357;-0.0040;0.1832;0.7673;0.789
46.929005295;-0.0027;0.1903;0.7766;0.800
46.930741493;-0.0003;0.1925;0.7842;0.807
46.931194774;-0.0052;0.1918;0.7886;0.812
46.931553889;-0.0054;0.1979;0.7920;0.816
46.93189493;-0.0128;0.1977;0.7969;0.821
46.932253732;-0.0118;0.1959;0.7971;0.821
46.932577743;-0.0091;0.2011;0.7998;0.825
46.932910191;-0.0123;0.2018;0.8059;0.831
46.93325118;-0.0155;0.2006;0.8115;0.836
46.933567326;-0.0174;0.2038;0.8135;0.839
46.933854462;-0.0196;0.2042;0.8247;0.850
46.93414092;-0.0140;0.2052;0.8303;0.855
46.934421962;-0.0054;0.2082;0.8397;0.865
46.935893316;-0.0032;0.2116;0.8514;0.877
46.938231284;0.0043;0.2121;0.8548;0.881
46.941399149;0.0009;0.2128;0.8656;0.891
46.941784566;0.0036;0.2130;0.8734;0.899
46.943818159;-0.0001;0.2123;0.8912;0.916
46.947102066;-0.0091;0.2123;0.9149;0.939
46.948350347;-0.0084;0.2121;0.9279;0.952
46.951566909;-0.0128;0.2099;0.9374;0.961
46.955436389;-0.0235;0.2067;0.9504;0.973
46.955976284;-0.0340;0.2064;0.9711;0.993
46.959064826;-0.0389;0.2047;0.9829;1.005
46.961672274;-0.0374;0.2055;1.0105;1.032
46.964337326;-0.0406;0.2038;1.0474;1.068
46.967691909;-0.0492;0.2020;1.0870;1.107
46.970895347;-0.0514;0.2016;1.1264;1.145
46.973619409;-0.0416;0.1974;1.1657;1.183
46.977143368;-0.0367;0.1937;1.1946;1.211
46.980741597;-0.0335;0.1881;1.2261;1.241
46.981133524;-0.0245;0.1857;1.2464;1.260
46.982743836;-0.0157;0.1832;1.2711;1.284
46.988187326;-0.0152;0.1774;1.2933;1.306
46.990740816;-0.0140;0.1691;1.3087;1.320
46.994386284;-0.0125;0.1600;1.3239;1.334
46.994951753;-0.0145;0.1529;1.3334;1.342
46.99711217;-0.0084;0.1466;1.3427;1.351
46.99760092;-0.0040;0.1485;1.3459;1.354
47.002462118;-0.0018;0.1470;1.3473;1.355
47.00522993;0.0036;0.1446;1.3483;1.356
47.006126493;0.0109;0.1431;1.3456;1.353
47.006791336;0.0195;0.1360;1.3403;1.347
47.009585451;0.0263;0.1360;1.3244;1.332
47.014912118;0.0259;0.1363;1.3141;1.321
47.017939618;0.0293;0.1265;1.2958;1.302
47.018523732;0.0283;0.1231;1.2796;1.286
47.020154461;0.0251;0.1177;1.2615;1.267
47.028291024;0.0171;0.1084;1.2442;1.249
47.029240451;0.0124;0.1052;1.2366;1.241
47.029739149;0.0048;0.1025;1.2246;1.229
47.030191493;0.0007;0.1033;1.2212;1.226
47.035908836;-0.0037;0.1033;1.2271;1.231
47.036556128;-0.0047;0.1060;1.2383;1.243
47.066943941;-0.0069;0.1118;1.2496;1.255
47.06775967;-0.0101;0.1079;1.2545;1.259
47.068120711;-0.0110;0.1038;1.2681;1.272
47.068419618;-0.0086;0.1084;1.2799;1.284
47.068738993;-0.0032;0.1138;1.2850;1.290
47.069049201;0.0014;0.1138;1.2958;1.301
47.069378941;-0.0018;0.1133;1.3014;1.306
47.069702951;-0.0003;0.1177;1.3139;1.319
47.070018368;0.0019;0.1192;1.3173;1.323
47.070333576;-0.0013;0.1243;1.3165;1.322
47.070654566;-0.0076;0.1277;1.3217;1.328
47.070949566;-0.0076;0.1397;1.3151;1.322
47.071830243;-0.0091;0.1517;1.3119;1.321
47.072293316;-0.0140;0.1585;1.3182;1.328
47.072707847;-0.0233;0.1658;1.3283;1.339
47.074515086;-0.0235;0.1730;1.3305;1.342
47.076525972;-0.0211;0.1771;1.3266;1.338
47.079940607;-0.0208;0.1847;1.3168;1.330
