
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
2.353198;-0.0245;0.0211;0.9949;0.0000;-0.0003;-0.0006;-4.2563;-3.0563;-63.2813;
2.355036;-0.0248;0.0208;0.9955;0.0000;-0.0003;-0.0006;-4.2563;-3.0563;-63.2813;
2.395278;-0.0248;0.0208;0.9955;0.0000;-0.0003;-0.0006;-4.2563;-3.0563;-63.2813;
2.397649;-0.0248;0.0208;0.9955;0.0000;-0.0003;-0.0006;-4.2563;-3.0563;-63.2813;
2.428237;-0.0248;0.0208;0.9955;0.0000;-0.0003;-0.0006;-4.3688;-2.6438;-63.0938;
2.432315;-0.0245;0.0211;0.9949;0.0000;-0.0003;-0.0006;-4.3688;-2.6438;-63.0938;
2.433544;-0.0245;0.0211;0.9949;-0.0000;-0.0004;-0.0002;-4.3688;-2.6438;-63.0938;
2.434283;-0.0245;0.0211;0.9949;-0.0000;-0.0004;-0.0002;-4.3688;-2.6438;-63.0938;
2.476458;-0.0245;0.0211;0.9949;-0.0000;-0.0004;-0.0002;-3.4875;-2.1375;-64.6688;
2.511664;-0.0245;0.0211;0.9949;0.0003;-0.0001;0.0003;-3.4875;-2.1375;-64.6688;
2.513298;-0.0245;0.0207;0.9946;0.0003;-0.0001;0.0003;-3.4875;-2.1375;-64.6688;
2.514662;-0.0245;0.0207;0.9946;0.0003;-0.0001;0.0003;-3.4875;-2.1375;-64.6688;
2.515549;-0.0245;0.0207;0.9946;0.0003;-0.0001;0.0003;-3.4875;-2.1375;-64.6688;
2.528212;-0.0245;0.0207;0.9946;0.0003;-0.0001;0.0003;-3.5813;-2.3063;-64.1438;
2.553262;-0.0245;0.0207;0.9946;0.0003;-0.0001;0.0003;-3.5813;-2.3063;-64.1438;
2.554898;-0.0245;0.0207;0.9946;-0.0005;-0.0009;-0.0001;-3.5813;-2.3063;-64.1438;
2.556464;-0.0248;0.0216;0.9950;-0.0005;-0.0009;-0.0001;-3.5813;-2.3063;-64.1438;
2.625971;-0.0248;0.0216;0.9950;-0.0005;-0.0009;-0.0001;-6.7875;-2.8125;-63.4313;
2.633564;-0.0248;0.0216;0.9950;-0.0005;-0.0009;-0.0001;-6.7875;-2.8125;-63.4313;
2.635234;-0.0248;0.0216;0.9950;-0.0000;-0.0006;-0.0002;-6.7875;-2.8125;-63.4313;
2.636340;-0.0250;0.0215;0.9950;-0.0000;-0.0006;-0.0002;-6.7875;-2.8125;-63.4313;
2.637403;-0.0250;0.0215;0.9950;-0.0000;-0.0006;-0.0002;-6.7875;-2.8125;-63.4313;
2.671813;-0.0250;0.0215;0.9950;-0.0000;-0.0006;-0.0002;-6.7875;-2.8125;-63.4313;
2.674041;-0.0250;0.0203;0.9958;-0.0000;-0.0006;-0.0002;-6.7875;-2.8125;-63.4313;
2.680795;-0.0250;0.0203;0.9958;-0.0000;-0.0006;-0.0002;-4.6500;-2.7188;-65.0063;
2.713598;-0.0250;0.0203;0.9958;0.0009;-0.0001;0.0008;-4.6500;-2.7188;-65.0063;
2.728826;-0.0250;0.0203;0.9958;0.0009;-0.0001;0.0008;-4.7625;-2.6813;-64.7250;
2.754121;-0.0250;0.0203;0.9958;0.0009;-0.0001;0.0008;-4.7625;-2.6813;-64.7250;
2.756352;-0.0250;0.0203;0.9958;-0.0007;-0.0004;-0.0002;-4.7625;-2.6813;-64.7250;
2.757651;-0.0248;0.0198;0.9958;-0.0007;-0.0004;-0.0002;-4.7625;-2.6813;-64.7250;
2.759294;-0.0248;0.0198;0.9958;-0.0007;-0.0004;-0.0002;-4.7625;-2.6813;-64.7250;
2.795148;-0.0248;0.0198;0.9958;-0.0007;-0.0004;-0.0002;-4.7625;-2.6813;-64.7250;
2.827258;-0.0248;0.0198;0.9958;-0.0007;-0.0004;-0.0002;-4.7812;-3.4125;-65.0625;
2.833816;-0.0246;0.0203;0.9957;-0.0007;-0.0004;-0.0002;-4.7812;-3.4125;-65.0625;
2.835628;-0.0246;0.0203;0.9957;0.0007;-0.0006;0.0001;-4.7812;-3.4125;-65.0625;
2.871954;-0.0246;0.0203;0.9957;0.0007;-0.0006;0.0001;-4.7812;-3.4125;-65.0625;
2.873841;-0.0245;0.0214;0.9953;0.0007;-0.0006;0.0001;-4.7812;-3.4125;-65.0625;
2.875724;-0.0245;0.0214;0.9953;0.0007;-0.0006;0.0001;-4.7812;-3.4125;-65.0625;
2.876856;-0.0245;0.0214;0.9953;0.0007;-0.0006;0.0001;-4.0500;-2.7938;-64.4813;
2.913727;-0.0245;0.0214;0.9953;0.0007;-0.0006;0.0001;-4.0500;-2.7938;-64.4813;
2.915148;-0.0245;0.0214;0.9953;-0.0013;0.0005;-0.0002;-4.0500;-2.7938;-64.4813;
2.926551;-0.0245;0.0214;0.9953;-0.0013;0.0005;-0.0002;-3.5438;-2.7188;-65.9438;
2.955006;-0.0253;0.0215;0.9957;-0.0013;0.0005;-0.0002;-3.5438;-2.7188;-65.9438;
2.956747;-0.0253;0.0215;0.9957;-0.0004;0.0005;-0.0002;-3.5438;-2.7188;-65.9438;
2.994826;-0.0253;0.0215;0.9957;-0.0004;0.0005;-0.0002;-3.5438;-2.7188;-65.9438;
2.996805;-0.0253;0.0215;0.9957;-0.0004;0.0005;-0.0002;-3.5438;-2.7188;-65.9438;
3.026552;-0.0253;0.0215;0.9957;-0.0004;0.0005;-0.0002;-5.6063;-1.5000;-64.7063;
3.034131;-0.0253;0.0215;0.9957;-0.0004;0.0005;-0.0002;-5.6063;-1.5000;-64.7063;
