
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
2.344642;-0.0266;0.0230;0.9952;-0.0004;-0.0005;-0.0001;-4.1438;-2.0063;-64.7438;
2.346354;-0.0258;0.0236;0.9940;-0.0004;-0.0005;-0.0001;-4.1438;-2.0063;-64.7438;
2.372051;-0.0258;0.0236;0.9940;-0.0004;-0.0005;-0.0001;-3.7500;-2.1750;-63.4688;
2.384575;-0.0258;0.0236;0.9940;-0.0004;-0.0005;-0.0001;-3.7500;-2.1750;-63.4688;
2.386372;-0.0258;0.0236;0.9940;-0.0002;-0.0001;-0.0002;-3.7500;-2.1750;-63.4688;
2.387533;-0.0258;0.0236;0.9940;-0.0002;-0.0001;-0.0002;-3.7500;-2.1750;-63.4688;
2.421370;-0.0266;0.0235;0.9940;-0.0002;-0.0001;-0.0002;-3.7500;-2.1750;-63.4688;
2.423037;-0.0266;0.0235;0.9940;-0.0002;-0.0001;-0.0002;-5.2688;-1.8750;-64.6313;
2.460943;-0.0266;0.0235;0.9940;-0.0002;-0.0001;-0.0002;-5.2688;-1.8750;-64.6313;
2.462613;-0.0266;0.0235;0.9940;0.0001;-0.0003;0.0003;-5.2688;-1.8750;-64.6313;
2.472065;-0.0266;0.0235;0.9940;0.0001;-0.0003;0.0003;-2.7000;0.5250;-64.2375;
2.503419;-0.0266;0.0235;0.9940;0.0001;-0.0003;0.0003;-2.7000;0.5250;-64.2375;
2.504994;-0.0269;0.0240;0.9953;0.0001;-0.0003;0.0003;-2.7000;0.5250;-64.2375;
2.505862;-0.0269;0.0240;0.9953;0.0001;-0.0003;0.0003;-2.7000;0.5250;-64.2375;
2.540874;-0.0269;0.0240;0.9953;0.0002;-0.0001;-0.0001;-2.7000;0.5250;-64.2375;
2.542573;-0.0255;0.0240;0.9941;0.0002;-0.0001;-0.0001;-2.7000;0.5250;-64.2375;
2.572789;-0.0255;0.0240;0.9941;0.0002;-0.0001;-0.0001;-5.1938;-1.1063;-64.4625;
2.583468;-0.0255;0.0240;0.9941;0.0002;-0.0001;-0.0001;-5.1938;-1.1063;-64.4625;
2.585248;-0.0255;0.0240;0.9941;0.0003;-0.0011;0.0003;-5.1938;-1.1063;-64.4625;
2.620889;-0.0255;0.0240;0.9941;0.0003;-0.0011;0.0003;-5.1938;-1.1063;-64.4625;
2.622418;-0.0264;0.0233;0.9955;0.0003;-0.0011;0.0003;-5.1938;-1.1063;-64.4625;
2.623669;-0.0264;0.0233;0.9955;0.0003;-0.0011;0.0003;-5.1938;-1.1063;-64.4625;
2.624482;-0.0264;0.0233;0.9955;0.0003;-0.0011;0.0003;-3.3750;-1.5000;-63.7313;
2.664744;-0.0264;0.0233;0.9955;-0.0011;-0.0003;0.0003;-3.3750;-1.5000;-63.7313;
2.684353;-0.0264;0.0233;0.9955;-0.0011;-0.0003;0.0003;-3.4875;-2.4375;-64.8563;
2.702853;-0.0264;0.0233;0.9955;-0.0011;-0.0003;0.0003;-3.4875;-2.4375;-64.8563;
2.704313;-0.0265;0.0237;0.9958;-0.0011;-0.0003;0.0003;-3.4875;-2.4375;-64.8563;
2.744138;-0.0265;0.0237;0.9958;-0.0011;-0.0003;0.0003;-3.4875;-2.4375;-64.8563;
2.745752;-0.0253;0.0240;0.9949;-0.0011;-0.0003;0.0003;-3.4875;-2.4375;-64.8563;
2.746784;-0.0253;0.0240;0.9949;-0.0006;0.0005;-0.0002;-3.4875;-2.4375;-64.8563;
2.748104;-0.0253;0.0240;0.9949;-0.0006;0.0005;-0.0002;-3.4875;-2.4375;-64.8563;
2.772725;-0.0253;0.0240;0.9949;-0.0006;0.0005;-0.0002;-3.6750;-0.6375;-63.9375;
2.783717;-0.0253;0.0240;0.9949;-0.0002;0.0005;-0.0002;-3.6750;-0.6375;-63.9375;
2.820415;-0.0253;0.0240;0.9949;-0.0002;0.0005;-0.0002;-3.6750;-0.6375;-63.9375;
2.821860;-0.0260;0.0238;0.9961;-0.0002;0.0005;-0.0002;-3.6750;-0.6375;-63.9375;
2.822889;-0.0260;0.0238;0.9961;-0.0002;0.0005;-0.0002;-3.2625;-1.2000;-63.5625;
2.864394;-0.0260;0.0238;0.9961;-0.0002;0.0005;-0.0002;-3.2625;-1.2000;-63.5625;
2.866737;-0.0260;0.0238;0.9961;-0.0002;-0.0002;0.0003;-3.2625;-1.2000;-63.5625;
2.868437;-0.0260;0.0238;0.9961;-0.0002;-0.0002;0.0003;-3.2625;-1.2000;-63.5625;
2.873186;-0.0260;0.0238;0.9961;-0.0002;-0.0002;0.0003;-2.4000;-1.0125;-64.0500;
2.905247;-0.0265;0.0234;0.9942;-0.0002;-0.0002;0.0003;-2.4000;-1.0125;-64.0500;
2.947357;-0.0265;0.0234;0.9942;-0.0002;-0.0002;0.0003;-2.4000;-1.0125;-64.0500;
2.949519;-0.0253;0.0235;0.9954;-0.0002;-0.0002;0.0003;-2.4000;-1.0125;-64.0500;
2.950474;-0.0253;0.0235;0.9954;0.0005;-0.0001;0.0002;-2.4000;-1.0125;-64.0500;
2.972393;-0.0253;0.0235;0.9954;0.0005;-0.0001;0.0002;-4.0688;-2.2500;-63.2813;
2.983755;-0.0253;0.0235;0.9954;0.0005;-0.0001;0.0002;-4.0688;-2.2500;-63.2813;
2.985544;-0.0253;0.0235;0.9954;-0.0017;-0.0005;-0.0002;-4.0688;-2.2500;-63.2813;
2.986992;-0.0253;0.0235;0.9954;-0.0017;-0.0005;-0.0002;-4.0688;-2.2500;-63.2813;
3.021196;-0.0253;0.0235;0.9954;-0.0017;-0.0005;-0.0002;-3.1875;-2.3625;-64.1063;
3.021805;-0.0259;0.0241;0.9942;-0.0017;-0.0005;-0.0002;-3.1875;-2.3625;-64.1063;
3.064670;-0.0259;0.0241;0.9942;0.0002;-0.0001;-0.0002;-3.1875;-2.3625;-64.1063;
3.066141;-0.0259;0.0241;0.9942;0.0002;-0.0001;-0.0002;-3.1875;-2.3625;-64.1063;
3.072442;-0.0259;0.0241;0.9942;0.0002;-0.0001;-0.0002;-4.3875;-0.5625;-64.5750;
3.104267;-0.0261;0.0244;0.9942;0.0002;-0.0001;-0.0002;-4.3875;-0.5625;-64.5750;
3.105802;-0.0261;0.0244;0.9942;0.0002;-0.0001;-0.0002;-4.3875;-0.5625;-64.5750;
3.106621;-0.0261;0.0244;0.9942;0.0002;-0.0001;-0.0002;-4.3875;-0.5625;-64.5750;
3.144661;-0.0260;0.0246;0.9958;0.0002;-0.0001;-0.0002;-4.3875;-0.5625;-64.5750;
3.145425;-0.0260;0.0246;0.9958;-0.0003;0.0002;0.0002;-4.3875;-0.5625;-64.5750;
3.170825;-0.0260;0.0246;0.9958;-0.0003;0.0002;0.0002;-3.8250;-2.7750;-62.7563;
3.184362;-0.0260;0.0246;0.9958;-0.0003;0.0002;0.0002;-3.8250;-2.7750;-62.7563;
3.185312;-0.0260;0.0246;0.9958;-0.0003;-0.0001;-0.0002;-3.8250;-2.7750;-62.7563;
3.222259;-0.0260;0.0246;0.9958;-0.0003;-0.0001;-0.0002;-3.6000;-1.8563;-63.7875;
3.223617;-0.0260;0.0246;0.9958;-0.0003;-0.0001;-0.0002;-3.6000;-1.8563;-63.7875;
3.224331;-0.0255;0.0233;0.9949;-0.0003;-0.0001;-0.0002;-3.6000;-1.8563;-63.7875;
3.225016;-0.0255;0.0233;0.9949;-0.0003;-0.0001;-0.0002;-3.6000;-1.8563;-63.7875;
3.264254;-0.0255;0.0233;0.9949;-0.0005;0.0001;-0.0002;-3.6000;-1.8563;-63.7875;
3.273344;-0.0255;0.0233;0.9949;-0.0005;0.0001;-0.0002;-2.7188;-1.3313;-63.5625;
3.302702;-0.0255;0.0233;0.9949;-0.0005;0.0001;-0.0002;-2.7188;-1.3313;-63.5625;
3.304747;-0.0259;0.0237;0.9944;-0.0005;0.0001;-0.0002;-2.7188;-1.3313;-63.5625;
3.347565;-0.0259;0.0237;0.9944;0.0001;0.0001;0.0003;-2.7188;-1.3313;-63.5625;
3.349061;-0.0260;0.0242;0.9946;0.0001;0.0001;0.0003;-2.7188;-1.3313;-63.5625;
3.349866;-0.0260;0.0242;0.9946;0.0001;0.0001;0.0003;-2.7188;-1.3313;-63.5625;
3.350561;-0.0260;0.0242;0.9946;0.0001;0.0001;0.0003;-2.7188;-1.3313;-63.5625;
3.372830;-0.0260;0.0242;0.9946;0.0001;0.0001;0.0003;-4.8750;-1.4250;-63.8625;
3.385656;-0.0260;0.0242;0.9946;-0.0003;-0.0005;-0.0007;-4.8750;-1.4250;-63.8625;
3.421848;-0.0260;0.0242;0.9946;-0.0003;-0.0005;-0.0007;-3.0563;-0.7688;-64.2188;
3.423647;-0.0260;0.0242;0.9949;-0.0003;-0.0005;-0.0007;-3.0563;-0.7688;-64.2188;
3.424373;-0.0260;0.0242;0.9949;-0.0003;-0.0005;-0.0007;-3.0563;-0.7688;-64.2188;
3.465179;-0.0260;0.0242;0.9949;-0.0003;-0.0005;-0.0007;-3.0563;-0.7688;-64.2188;
3.467578;-0.0260;0.0242;0.9949;-0.0003;-0.0003;-0.0005;-3.0563;-0.7688;-64.2188;
3.468689;-0.0260;0.0242;0.9949;-0.0003;-0.0003;-0.0005;-3.0563;-0.7688;-64.2188;
3.471211;-0.0260;0.0242;0.9949;-0.0003;-0.0003;-0.0005;-3.9750;-1.8188;-64.7812;
3.507000;-0.0267;0.0234;0.9946;-0.0003;-0.0003;-0.0005;-3.9750;-1.8188;-64.7812;
3.546894;-0.0261;0.0236;0.9959;-0.0003;-0.0003;-0.0005;-3.9750;-1.8188;-64.7812;
3.551060;-0.0261;0.0236;0.9959;-0.0006;-0.0001;-0.0006;-3.9750;-1.8188;-64.7812;
3.553043;-0.0261;0.0236;0.9959;-0.0006;-0.0001;-0.0006;-3.9750;-1.8188;-64.7812;
3.573172;-0.0261;0.0236;0.9959;-0.0006;-0.0001;-0.0006;-3.9375;-2.7000;-64.7250;
3.586774;-0.0261;0.0236;0.9959;-0.0006;-0.0001;-0.0006;-3.9375;-2.7000;-64.7250;
3.589421;-0.0261;0.0236;0.9959;-0.0002;0.0004;0.0003;-3.9375;-2.7000;-64.7250;
3.590930;-0.0261;0.0236;0.9959;-0.0002;0.0004;0.0003;-3.9375;-2.7000;-64.7250;
3.623784;-0.0261;0.0236;0.9959;-0.0002;0.0004;0.0003;-4.2188;-1.8000;-63.8625;
3.628412;-0.0261;0.0239;0.9956;-0.0002;0.0004;0.0003;-4.2188;-1.8000;-63.8625;
3.667082;-0.0261;0.0239;0.9956;-0.0002;0.0004;0.0003;-4.2188;-1.8000;-63.8625;
3.670959;-0.0261;0.0239;0.9956;0.0001;0.0001;-0.0003;-4.2188;-1.8000;-63.8625;
3.672912;-0.0261;0.0239;0.9956;0.0001;0.0001;-0.0003;-2.8313;-1.6313;-65.6063;
