
time;gFx;gFy;gFz;wx;wy;wz;Bx;By;Bz;
1.031065;0.0382;0.3518;0.7095;0.7691;0.0597;-0.3203;11.3438;8.3625;-50.0438;
1.034345;0.0382;0.3518;0.7095;0.7691;0.0597;-0.3203;11.3438;8.3625;-50.0438;
1.086270;0.0601;0.3834;0.7717;0.7691;0.0597;-0.3203;11.3438;8.3625;-50.0438;
1.089408;0.0601;0.3834;0.7717;0.6784;-0.0998;-0.5499;11.3438;8.3625;-50.0438;
1.091915;0.0705;0.3911;0.8548;0.6784;-0.0998;-0.5499;11.3438;8.3625;-50.0438;
1.094776;0.0929;0.3870;1.0138;0.6784;-0.0998;-0.5499;11.3438;8.3625;-50.0438;
1.097992;0.0929;0.3870;1.0138;0.6784;-0.0998;-0.5499;11.3438;8.3625;-50.0438;
1.099699;0.0929;0.3870;1.0138;0.6784;-0.0998;-0.5499;11.3438;8.3625;-50.0438;
1.124539;0.1233;0.4060;1.1348;0.6784;-0.0998;-0.5499;11.3438;8.3625;-50.0438;
1.127477;0.1233;0.4060;1.1348;0.7843;0.3375;-0.6904;11.3438;8.3625;-50.0438;
1.131371;0.0543;0.4253;1.1655;0.7843;0.3375;-0.6904;11.3438;8.3625;-50.0438;
1.132901;0.0543;0.4253;1.1655;0.7843;0.3375;-0.6904;12.1875;5.0813;-50.0438;
1.154503;0.0543;0.4253;1.1655;0.7843;0.3375;-0.6904;12.1875;5.0813;-50.0438;
1.156408;-0.1229;0.4409;1.1611;0.7843;0.3375;-0.6904;12.1875;5.0813;-50.0438;
1.165805;-0.3113;0.4594;1.1655;0.7843;0.3375;-0.6904;12.1875;5.0813;-50.0438;
1.181321;-0.3113;0.4594;1.1655;0.7843;0.3375;-0.6904;13.6500;4.2750;-51.2063;
1.204997;-0.3113;0.4594;1.1655;0.2513;1.1365;-0.9300;13.6500;4.2750;-51.2063;
1.208262;-0.4095;0.4367;1.2768;0.2513;1.1365;-0.9300;13.6500;4.2750;-51.2063;
1.216426;-0.3698;0.4156;1.3096;0.2513;1.1365;-0.9300;13.6500;4.2750;-51.2063;
1.219486;-0.3698;0.4156;1.3096;0.2513;1.1365;-0.9300;13.6500;4.2750;-51.2063;
1.221360;-0.3698;0.4156;1.3096;0.2513;1.1365;-0.9300;13.6500;4.2750;-51.2063;
1.230914;-0.3698;0.4156;1.3096;0.2513;1.1365;-0.9300;13.9688;3.8625;-51.6000;
1.232596;-0.2949;0.3911;1.2484;0.2513;1.1365;-0.9300;13.9688;3.8625;-51.6000;
1.275573;-0.2949;0.3911;1.2484;0.2513;1.1365;-0.9300;13.9688;3.8625;-51.6000;
1.277504;-0.2476;0.3651;1.2081;0.2513;1.1365;-0.9300;13.9688;3.8625;-51.6000;
1.279922;-0.2185;0.3405;1.2305;0.2513;1.1365;-0.9300;13.9688;3.8625;-51.6000;
1.291237;-0.2185;0.3405;1.2305;-0.5586;0.0838;0.2128;13.9688;3.8625;-51.6000;
1.293939;-0.1730;0.3047;1.2103;-0.5586;0.0838;0.2128;13.9688;3.8625;-51.6000;
1.325349;-0.0935;0.2859;1.0651;-0.5586;0.0838;0.2128;13.9688;3.8625;-51.6000;
1.327789;-0.0935;0.2859;1.0651;-0.2682;-0.3828;0.5234;13.9688;3.8625;-51.6000;
1.332804;-0.0935;0.2859;1.0651;-0.2682;-0.3828;0.5234;14.1188;5.4938;-49.8188;
1.335792;-0.0465;0.2740;0.8976;-0.2682;-0.3828;0.5234;14.1188;5.4938;-49.8188;
1.337331;-0.0465;0.2740;0.8976;-0.2682;-0.3828;0.5234;14.1188;5.4938;-49.8188;
1.338545;-0.0465;0.2740;0.8976;-0.2682;-0.3828;0.5234;14.1188;5.4938;-49.8188;
1.357120;-0.1207;0.2646;0.7779;-0.2682;-0.3828;0.5234;14.1188;5.4938;-49.8188;
1.381387;-0.2566;0.2252;0.7916;-0.2682;-0.3828;0.5234;14.1188;5.4938;-49.8188;
1.382396;-0.2566;0.2252;0.7916;-0.2682;-0.3828;0.5234;14.7750;6.1875;-50.4000;
1.398840;-0.2566;0.2252;0.7916;-0.2682;-0.3828;0.5234;14.7750;6.1875;-50.4000;
1.400142;-0.2654;0.2124;0.8421;-0.2682;-0.3828;0.5234;14.7750;6.1875;-50.4000;
1.405580;-0.2654;0.2124;0.8421;-0.1529;0.3061;0.4420;14.7750;6.1875;-50.4000;
1.424524;-0.1580;0.2306;0.8931;-0.1529;0.3061;0.4420;14.7750;6.1875;-50.4000;
1.432342;-0.0523;0.2575;0.8158;-0.1529;0.3061;0.4420;14.7750;6.1875;-50.4000;
1.433903;-0.0523;0.2575;0.8158;-0.1529;0.3061;0.4420;15.2438;7.7438;-49.2563;
1.455648;-0.0523;0.2575;0.8158;-0.1529;0.3061;0.4420;15.2438;7.7438;-49.2563;
1.456869;-0.0239;0.2686;0.7180;-0.1529;0.3061;0.4420;15.2438;7.7438;-49.2563;
1.458082;-0.0239;0.2686;0.7180;-0.1529;0.3061;0.4420;15.2438;7.7438;-49.2563;
1.486540;-0.0141;0.2778;0.6115;-0.1529;0.3061;0.4420;15.2438;7.7438;-49.2563;
1.489016;-0.0141;0.2778;0.6115;0.0288;-0.2193;0.4631;15.2438;7.7438;-49.2563;
1.490723;-0.0291;0.2937;0.5466;0.0288;-0.2193;0.4631;15.2438;7.7438;-49.2563;
1.516186;-0.0745;0.3141;0.5097;0.0288;-0.2193;0.4631;15.2438;7.7438;-49.2563;
1.518033;-0.0745;0.3141;0.5097;0.0288;-0.2193;0.4631;15.2438;7.7438;-49.2563;
1.525527;-0.0745;0.3141;0.5097;0.7652;-0.0349;-0.1654;15.2438;7.7438;-49.2563;
1.531267;-0.0745;0.3141;0.5097;0.7652;-0.0349;-0.1654;14.3813;5.0250;-50.0250;
1.533896;-0.1228;0.3360;0.5872;0.7652;-0.0349;-0.1654;14.3813;5.0250;-50.0250;
1.556709;-0.1577;0.3617;0.6227;0.7652;-0.0349;-0.1654;14.3813;5.0250;-50.0250;
1.578981;-0.1577;0.3617;0.6227;0.7652;-0.0349;-0.1654;14.3813;5.0250;-50.0250;
1.580591;-0.1807;0.4211;0.6528;0.7652;-0.0349;-0.1654;14.3813;5.0250;-50.0250;
1.582275;-0.1807;0.4211;0.6528;0.7652;-0.0349;-0.1654;14.3813;5.0250;-50.0250;
1.583243;-0.1807;0.4211;0.6528;0.7652;-0.0349;-0.1654;15.0000;2.6813;-51.2438;
1.606591;-0.2385;0.4902;0.7083;0.7652;-0.0349;-0.1654;15.0000;2.6813;-51.2438;
1.609496;-0.2385;0.4902;0.7083;0.7132;0.0471;-0.1563;15.0000;2.6813;-51.2438;
1.623713;-0.3001;0.5336;0.8352;0.7132;0.0471;-0.1563;15.0000;2.6813;-51.2438;
1.631184;-0.2449;0.5688;0.9743;0.7132;0.0471;-0.1563;15.0000;2.6813;-51.2438;
1.632940;-0.2449;0.5688;0.9743;0.7132;0.0471;-0.1563;15.6000;2.1375;-52.7250;
